exchange,source_name,source_path,stock_code,stock_abbr,report_date,report_year,report_period,report_type
SSE,600422_20250312_TE8R.pdf,正式数据/附件2：财务报告/reports-上交所/600422_20250312_TE8R.pdf,600422,昆药集团,20250312,2024,年度,摘要
SSE,600422_20250312_ZA0G.pdf,正式数据/附件2：财务报告/reports-上交所/600422_20250312_ZA0G.pdf,600422,昆药集团,20250312,2024,年度,全文
SSE,600422_20250429_AX9K.pdf,正式数据/附件2：财务报告/reports-上交所/600422_20250429_AX9K.pdf,600422,昆药集团,20250429,2025,第一季度,全文
SSE,600422_20250816_3M54.pdf,正式数据/附件2：财务报告/reports-上交所/600422_20250816_3M54.pdf,600422,昆药集团,20250816,2025,半年度,摘要
SSE,600422_20250816_X5KJ.pdf,正式数据/附件2：财务报告/reports-上交所/600422_20250816_X5KJ.pdf,600422,昆药集团,20250816,2025,半年度,全文
SSE,600422_20251025_HCHM.pdf,正式数据/附件2：财务报告/reports-上交所/600422_20251025_HCHM.pdf,600422,昆药集团,20251025,2025,第三季度,全文
SSE,600436_20230415_CHB7.pdf,正式数据/附件2：财务报告/reports-上交所/600436_20230415_CHB7.pdf,600436,片仔癀,20230415,2022,年度,全文
SSE,600436_20230415_I64P.pdf,正式数据/附件2：财务报告/reports-上交所/600436_20230415_I64P.pdf,600436,片仔癀,20230415,2022,年度,全文
SSE,600436_20230415_LMRV.pdf,正式数据/附件2：财务报告/reports-上交所/600436_20230415_LMRV.pdf,600436,片仔癀,20230415,2023,第一季度,全文
SSE,600436_20230819_E4BY.pdf,正式数据/附件2：财务报告/reports-上交所/600436_20230819_E4BY.pdf,600436,片仔癀,20230819,2023,半年度,全文
SSE,600436_20230819_OXPS.pdf,正式数据/附件2：财务报告/reports-上交所/600436_20230819_OXPS.pdf,600436,片仔癀,20230819,2023,半年度,摘要
SSE,600436_20231017_JSSV.pdf,正式数据/附件2：财务报告/reports-上交所/600436_20231017_JSSV.pdf,600436,片仔癀,20231017,2023,第三季度,全文
SSE,600436_20240420_1K89.pdf,正式数据/附件2：财务报告/reports-上交所/600436_20240420_1K89.pdf,600436,片仔癀,20240420,2023,年度,全文
SSE,600436_20240420_H988.pdf,正式数据/附件2：财务报告/reports-上交所/600436_20240420_H988.pdf,600436,片仔癀,20240420,2024,第一季度,全文
SSE,600436_20240420_LQAM.pdf,正式数据/附件2：财务报告/reports-上交所/600436_20240420_LQAM.pdf,600436,片仔癀,20240420,2023,年度,摘要
SSE,600436_20240817_PKYN.pdf,正式数据/附件2：财务报告/reports-上交所/600436_20240817_PKYN.pdf,600436,片仔癀,20240817,2024,半年度,摘要
SSE,600436_20240817_V2BR.pdf,正式数据/附件2：财务报告/reports-上交所/600436_20240817_V2BR.pdf,600436,片仔癀,20240817,2024,半年度,全文
SSE,600436_20241019_UGHL.pdf,正式数据/附件2：财务报告/reports-上交所/600436_20241019_UGHL.pdf,600436,片仔癀,20241019,2024,第三季度,全文
SSE,600436_20250426_YT7B.pdf,正式数据/附件2：财务报告/reports-上交所/600436_20250426_YT7B.pdf,600436,片仔癀,20250426,2024,年度,全文
SSE,600436_20250426_YY45.pdf,正式数据/附件2：财务报告/reports-上交所/600436_20250426_YY45.pdf,600436,片仔癀,20250426,2024,年度,摘要
SSE,600436_20250430_IZHX.pdf,正式数据/附件2：财务报告/reports-上交所/600436_20250430_IZHX.pdf,600436,片仔癀,20250430,2025,第一季度,全文
SSE,600436_20250830_7PHY.pdf,正式数据/附件2：财务报告/reports-上交所/600436_20250830_7PHY.pdf,600436,片仔癀,20250830,2025,半年度,摘要
SSE,600436_20250830_MYSM.pdf,正式数据/附件2：财务报告/reports-上交所/600436_20250830_MYSM.pdf,600436,片仔癀,20250830,2025,半年度,全文
SSE,600436_20251018_YSDB.pdf,正式数据/附件2：财务报告/reports-上交所/600436_20251018_YSDB.pdf,600436,片仔癀,20251018,2025,第三季度,全文
SSE,600479_20230413_SBSA.pdf,正式数据/附件2：财务报告/reports-上交所/600479_20230413_SBSA.pdf,600479,千金药业,20230413,2022,年度,全文
SSE,600479_20230413_YXO0.pdf,正式数据/附件2：财务报告/reports-上交所/600479_20230413_YXO0.pdf,600479,千金药业,20230413,2022,年度,摘要
SSE,600479_20230429_Z01G.pdf,正式数据/附件2：财务报告/reports-上交所/600479_20230429_Z01G.pdf,600479,千金药业,20230429,2023,第一季度,全文
SSE,600479_20230825_07RX.pdf,正式数据/附件2：财务报告/reports-上交所/600479_20230825_07RX.pdf,600479,千金药业,20230825,2023,半年度,摘要
SSE,600479_20230825_6O9Z.pdf,正式数据/附件2：财务报告/reports-上交所/600479_20230825_6O9Z.pdf,600479,千金药业,20230825,2023,半年度,全文
SSE,600479_20231028_3US7.pdf,正式数据/附件2：财务报告/reports-上交所/600479_20231028_3US7.pdf,600479,千金药业,20231028,2023,第三季度,全文
SSE,600479_20240412_8H59.pdf,正式数据/附件2：财务报告/reports-上交所/600479_20240412_8H59.pdf,600479,千金药业,20240412,2023,年度,摘要
SSE,600479_20240412_VPZ8.pdf,正式数据/附件2：财务报告/reports-上交所/600479_20240412_VPZ8.pdf,600479,千金药业,20240412,2023,年度,全文
SSE,600479_20240430_H5FN.pdf,正式数据/附件2：财务报告/reports-上交所/600479_20240430_H5FN.pdf,600479,千金药业,20240430,2024,第一季度,全文
SSE,600479_20240828_DV13.pdf,正式数据/附件2：财务报告/reports-上交所/600479_20240828_DV13.pdf,600479,千金药业,20240828,2024,半年度,摘要
SSE,600479_20240828_MIP9.pdf,正式数据/附件2：财务报告/reports-上交所/600479_20240828_MIP9.pdf,600479,千金药业,20240828,2024,半年度,全文
SSE,600479_20241030_QXEA.pdf,正式数据/附件2：财务报告/reports-上交所/600479_20241030_QXEA.pdf,600479,千金药业,20241030,2024,第三季度,全文
SSE,600479_20250429_DK0O.pdf,正式数据/附件2：财务报告/reports-上交所/600479_20250429_DK0O.pdf,600479,千金药业,20250429,2024,年度,摘要
SSE,600479_20250429_E43F.pdf,正式数据/附件2：财务报告/reports-上交所/600479_20250429_E43F.pdf,600479,千金药业,20250429,2024,年度,全文
SSE,600479_20250429_L609.pdf,正式数据/附件2：财务报告/reports-上交所/600479_20250429_L609.pdf,600479,千金药业,20250429,2025,第一季度,全文
SSE,600479_20250830_P8TI.pdf,正式数据/附件2：财务报告/reports-上交所/600479_20250830_P8TI.pdf,600479,千金药业,20250830,2025,半年度,全文
SSE,600479_20250830_UQ0R.pdf,正式数据/附件2：财务报告/reports-上交所/600479_20250830_UQ0R.pdf,600479,千金药业,20250830,2025,半年度,摘要
SSE,600479_20251030_JFOZ.pdf,正式数据/附件2：财务报告/reports-上交所/600479_20251030_JFOZ.pdf,600479,千金药业,20251030,2025,第三季度,全文
SSE,600518_20230429_1E2Y.pdf,正式数据/附件2：财务报告/reports-上交所/600518_20230429_1E2Y.pdf,600518,康美药业,20230429,2022,年度,全文
SSE,600518_20230429_4X38.pdf,正式数据/附件2：财务报告/reports-上交所/600518_20230429_4X38.pdf,600518,康美药业,20230429,2023,第一季度,全文
SSE,600518_20230429_50ZJ.pdf,正式数据/附件2：财务报告/reports-上交所/600518_20230429_50ZJ.pdf,600518,康美药业,20230429,2022,年度,摘要
SSE,600518_20230819_5M32.pdf,正式数据/附件2：财务报告/reports-上交所/600518_20230819_5M32.pdf,600518,康美药业,20230819,2023,半年度,全文
SSE,600518_20230819_NUCH.pdf,正式数据/附件2：财务报告/reports-上交所/600518_20230819_NUCH.pdf,600518,康美药业,20230819,2023,半年度,摘要
SSE,600518_20231028_TL5J.pdf,正式数据/附件2：财务报告/reports-上交所/600518_20231028_TL5J.pdf,600518,康美药业,20231028,2023,第三季度,全文
SSE,600518_20240413_S7F8.pdf,正式数据/附件2：财务报告/reports-上交所/600518_20240413_S7F8.pdf,600518,康美药业,20240413,2023,年度,摘要
SSE,600518_20240413_YIHG.pdf,正式数据/附件2：财务报告/reports-上交所/600518_20240413_YIHG.pdf,600518,康美药业,20240413,2023,年度,全文
SSE,600518_20240430_2UK1.pdf,正式数据/附件2：财务报告/reports-上交所/600518_20240430_2UK1.pdf,600518,康美药业,20240430,2024,第一季度,全文
SSE,600518_20240824_792J.pdf,正式数据/附件2：财务报告/reports-上交所/600518_20240824_792J.pdf,600518,康美药业,20240824,2024,半年度,全文
SSE,600518_20240824_HNAY.pdf,正式数据/附件2：财务报告/reports-上交所/600518_20240824_HNAY.pdf,600518,康美药业,20240824,2024,半年度,摘要
SSE,600518_20241031_5XXS.pdf,正式数据/附件2：财务报告/reports-上交所/600518_20241031_5XXS.pdf,600518,康美药业,20241031,2024,第三季度,全文
SSE,600518_20250419_Q9W4.pdf,正式数据/附件2：财务报告/reports-上交所/600518_20250419_Q9W4.pdf,600518,康美药业,20250419,2024,年度,全文
SSE,600518_20250419_Y838.pdf,正式数据/附件2：财务报告/reports-上交所/600518_20250419_Y838.pdf,600518,康美药业,20250419,2024,年度,摘要
SSE,600518_20250430_WVYU.pdf,正式数据/附件2：财务报告/reports-上交所/600518_20250430_WVYU.pdf,600518,康美药业,20250430,2025,第一季度,全文
SSE,600518_20250830_A2NU.pdf,正式数据/附件2：财务报告/reports-上交所/600518_20250830_A2NU.pdf,600518,康美药业,20250830,2025,半年度,全文
SSE,600518_20250830_BIAP.pdf,正式数据/附件2：财务报告/reports-上交所/600518_20250830_BIAP.pdf,600518,康美药业,20250830,2025,半年度,摘要
SSE,600518_20251031_ZQ6L.pdf,正式数据/附件2：财务报告/reports-上交所/600518_20251031_ZQ6L.pdf,600518,康美药业,20251031,2025,第三季度,全文
SSE,600535_20230328_BVJJ.pdf,正式数据/附件2：财务报告/reports-上交所/600535_20230328_BVJJ.pdf,600535,天士力,20230328,2022,年度,摘要
SSE,600535_20230328_K0MN.pdf,正式数据/附件2：财务报告/reports-上交所/600535_20230328_K0MN.pdf,600535,天士力,20230328,2022,年度,全文
SSE,600535_20230425_HBUN.pdf,正式数据/附件2：财务报告/reports-上交所/600535_20230425_HBUN.pdf,600535,天士力,20230425,2023,第一季度,全文
SSE,600535_20230826_CPQ3.pdf,正式数据/附件2：财务报告/reports-上交所/600535_20230826_CPQ3.pdf,600535,天士力,20230826,2023,半年度,摘要
SSE,600535_20230826_Q1Y7.pdf,正式数据/附件2：财务报告/reports-上交所/600535_20230826_Q1Y7.pdf,600535,天士力,20230826,2023,半年度,全文
SSE,600535_20231028_JXWI.pdf,正式数据/附件2：财务报告/reports-上交所/600535_20231028_JXWI.pdf,600535,天士力,20231028,2023,第三季度,全文
SSE,600535_20240416_JHLI.pdf,正式数据/附件2：财务报告/reports-上交所/600535_20240416_JHLI.pdf,600535,天士力,20240416,2023,年度,全文
SSE,600535_20240416_VSLZ.pdf,正式数据/附件2：财务报告/reports-上交所/600535_20240416_VSLZ.pdf,600535,天士力,20240416,2023,年度,摘要
SSE,600535_20240426_TJWR.pdf,正式数据/附件2：财务报告/reports-上交所/600535_20240426_TJWR.pdf,600535,天士力,20240426,2024,第一季度,全文
SSE,600535_20240824_82P1.pdf,正式数据/附件2：财务报告/reports-上交所/600535_20240824_82P1.pdf,600535,天士力,20240824,2024,半年度,全文
SSE,600535_20240824_M5S5.pdf,正式数据/附件2：财务报告/reports-上交所/600535_20240824_M5S5.pdf,600535,天士力,20240824,2024,半年度,摘要
SSE,600535_20241026_77D8.pdf,正式数据/附件2：财务报告/reports-上交所/600535_20241026_77D8.pdf,600535,天士力,20241026,2024,第三季度,全文
SSE,600535_20250225_O86X.pdf,正式数据/附件2：财务报告/reports-上交所/600535_20250225_O86X.pdf,600535,天士力,20250225,2024,年度,全文
SSE,600535_20250225_STQZ.pdf,正式数据/附件2：财务报告/reports-上交所/600535_20250225_STQZ.pdf,600535,天士力,20250225,2024,年度,摘要
SSE,600535_20250429_D84V.pdf,正式数据/附件2：财务报告/reports-上交所/600535_20250429_D84V.pdf,600535,天士力,20250429,2025,第一季度,全文
SSE,600535_20250816_NJ22.pdf,正式数据/附件2：财务报告/reports-上交所/600535_20250816_NJ22.pdf,600535,天士力,20250816,2025,半年度,全文
SSE,600535_20250816_U1NH.pdf,正式数据/附件2：财务报告/reports-上交所/600535_20250816_U1NH.pdf,600535,天士力,20250816,2025,半年度,摘要
SSE,600535_20251025_S03G.pdf,正式数据/附件2：财务报告/reports-上交所/600535_20251025_S03G.pdf,600535,天士力,20251025,2025,第三季度,全文
SSE,600557_20230221_7YP0.pdf,正式数据/附件2：财务报告/reports-上交所/600557_20230221_7YP0.pdf,600557,康缘药业,20230221,2022,年度,摘要
SSE,600557_20230221_SHDW.pdf,正式数据/附件2：财务报告/reports-上交所/600557_20230221_SHDW.pdf,600557,康缘药业,20230221,2022,年度,全文
SSE,600557_20230408_891D.pdf,正式数据/附件2：财务报告/reports-上交所/600557_20230408_891D.pdf,600557,康缘药业,20230408,2023,第一季度,全文
SSE,600557_20230713_KBIN.pdf,正式数据/附件2：财务报告/reports-上交所/600557_20230713_KBIN.pdf,600557,康缘药业,20230713,2023,半年度,摘要
SSE,600557_20230713_LMYF.pdf,正式数据/附件2：财务报告/reports-上交所/600557_20230713_LMYF.pdf,600557,康缘药业,20230713,2023,半年度,全文
SSE,600557_20231026_4BGJ.pdf,正式数据/附件2：财务报告/reports-上交所/600557_20231026_4BGJ.pdf,600557,康缘药业,20231026,2023,第三季度,全文
SSE,600557_20240311_JHV1.pdf,正式数据/附件2：财务报告/reports-上交所/600557_20240311_JHV1.pdf,600557,康缘药业,20240311,2023,年度,摘要
SSE,600557_20240311_KGBG.pdf,正式数据/附件2：财务报告/reports-上交所/600557_20240311_KGBG.pdf,600557,康缘药业,20240311,2023,年度,全文
SSE,600557_20240413_CWI8.pdf,正式数据/附件2：财务报告/reports-上交所/600557_20240413_CWI8.pdf,600557,康缘药业,20240413,2024,第一季度,全文
SSE,600557_20240727_0UJ5.pdf,正式数据/附件2：财务报告/reports-上交所/600557_20240727_0UJ5.pdf,600557,康缘药业,20240727,2024,半年度,摘要
SSE,600557_20240727_U52N.pdf,正式数据/附件2：财务报告/reports-上交所/600557_20240727_U52N.pdf,600557,康缘药业,20240727,2024,半年度,全文
SSE,600557_20241031_5JQ0.pdf,正式数据/附件2：财务报告/reports-上交所/600557_20241031_5JQ0.pdf,600557,康缘药业,20241031,2024,第三季度,全文
SSE,600557_20250403_7CMA.pdf,正式数据/附件2：财务报告/reports-上交所/600557_20250403_7CMA.pdf,600557,康缘药业,20250403,2024,年度,全文
SSE,600557_20250403_SMEK.pdf,正式数据/附件2：财务报告/reports-上交所/600557_20250403_SMEK.pdf,600557,康缘药业,20250403,2024,年度,摘要
SSE,600557_20250430_N5KU.pdf,正式数据/附件2：财务报告/reports-上交所/600557_20250430_N5KU.pdf,600557,康缘药业,20250430,2025,第一季度,全文
SSE,600557_20250828_EM2G.pdf,正式数据/附件2：财务报告/reports-上交所/600557_20250828_EM2G.pdf,600557,康缘药业,20250828,2025,半年度,全文
SSE,600557_20250828_SYUP.pdf,正式数据/附件2：财务报告/reports-上交所/600557_20250828_SYUP.pdf,600557,康缘药业,20250828,2025,半年度,摘要
SSE,600557_20251031_H659.pdf,正式数据/附件2：财务报告/reports-上交所/600557_20251031_H659.pdf,600557,康缘药业,20251031,2025,第三季度,全文
SSE,600566_20230410_3HS0.pdf,正式数据/附件2：财务报告/reports-上交所/600566_20230410_3HS0.pdf,600566,济川药业,20230410,2022,年度,摘要
SSE,600566_20230410_J6C4.pdf,正式数据/附件2：财务报告/reports-上交所/600566_20230410_J6C4.pdf,600566,济川药业,20230410,2022,年度,全文
SSE,600566_20230418_B2TG.pdf,正式数据/附件2：财务报告/reports-上交所/600566_20230418_B2TG.pdf,600566,济川药业,20230418,2023,第一季度,全文
SSE,600566_20230814_OPAZ.pdf,正式数据/附件2：财务报告/reports-上交所/600566_20230814_OPAZ.pdf,600566,济川药业,20230814,2023,半年度,全文
SSE,600566_20230814_V9HM.pdf,正式数据/附件2：财务报告/reports-上交所/600566_20230814_V9HM.pdf,600566,济川药业,20230814,2023,半年度,摘要
SSE,600566_20231023_WHI3.pdf,正式数据/附件2：财务报告/reports-上交所/600566_20231023_WHI3.pdf,600566,济川药业,20231023,2023,第三季度,全文
SSE,600566_20240410_9Y58.pdf,正式数据/附件2：财务报告/reports-上交所/600566_20240410_9Y58.pdf,600566,济川药业,20240410,2023,年度,摘要
SSE,600566_20240420_1Z82.pdf,正式数据/附件2：财务报告/reports-上交所/600566_20240420_1Z82.pdf,600566,济川药业,20240420,2024,第一季度,全文
SSE,600566_20240824_399A.pdf,正式数据/附件2：财务报告/reports-上交所/600566_20240824_399A.pdf,600566,济川药业,20240824,2024,半年度,摘要
SSE,600566_20240824_M8TQ.pdf,正式数据/附件2：财务报告/reports-上交所/600566_20240824_M8TQ.pdf,600566,济川药业,20240824,2024,半年度,全文
SSE,600566_20241026_W5LD.pdf,正式数据/附件2：财务报告/reports-上交所/600566_20241026_W5LD.pdf,600566,济川药业,20241026,2024,第三季度,全文
SSE,600566_20250426_L1QW.pdf,正式数据/附件2：财务报告/reports-上交所/600566_20250426_L1QW.pdf,600566,济川药业,20250426,2024,年度,摘要
SSE,600566_20250426_UI7K.pdf,正式数据/附件2：财务报告/reports-上交所/600566_20250426_UI7K.pdf,600566,济川药业,20250426,2025,第一季度,全文
SSE,600566_20250426_UY9E.pdf,正式数据/附件2：财务报告/reports-上交所/600566_20250426_UY9E.pdf,600566,济川药业,20250426,2024,年度,全文
SSE,600566_20250823_5NM8.pdf,正式数据/附件2：财务报告/reports-上交所/600566_20250823_5NM8.pdf,600566,济川药业,20250823,2025,半年度,摘要
