serial_number,stock_code,stock_abbr,net_cash_flow,net_cash_flow_yoy_growth,operating_cf_net_amount,operating_cf_ratio_of_net_cf,operating_cf_cash_from_sales,investing_cf_net_amount,investing_cf_ratio_of_net_cf,investing_cf_cash_for_investments,investing_cf_cash_from_investment_recovery,financing_cf_cash_from_borrowing,financing_cf_cash_for_debt_repayment,financing_cf_net_amount,financing_cf_ratio_of_net_cf,report_period,report_year
245,600436,片仔癀,-35498.823099,189.49305125346717,687303.058006,-1936.1291389554865,934953.152071,-630480.669536,1776.0607662335728,17537.368287,1840.49578,159324.73398699999,139595.877798,-73015.82541,205.6852003413512,2022FY,2022
247,600436,片仔癀,50749.812578,19.966136337005196,63442.396265999996,125.01010948265497,221905.456929,-2973.837442,-5.859799851338083,3325.377281,225.19053,31154.527475,38507.070079000005,-9448.11074,-18.61703572890779,2023Q1,2023
249,600436,片仔癀,45016.783658,363.2107800179361,136860.973845,304.02210625431525,467942.538722,-95769.130553,-212.7409440900399,8039.985456999999,158.72739099999998,74518.122978,80892.07007999999,-9762.288626000001,-21.685886535488038,2023H1,2023
251,600436,片仔癀,13948.570883000002,285.8787583831647,237953.511502,1705.934704694435,734530.6516770001,-131137.318493,-940.1487764802147,9932.780708,158.72739099999998,85403.104771,98534.54914199999,-93357.283329,-669.2964039977771,2023Q3,2023
253,600436,片仔癀,-133435.843618,,220663.15192600002,-165.3702228298674,1039743.081972,-277411.910554,207.89909445034462,14187.27131,287.90063399999997,119810.750001,114165.0,-76929.74118,57.652980709017264,2023FY,2023
255,600436,片仔癀,121600.639343,139.6080560023857,53148.274416,43.70723271123945,368266.388364,59218.365753,48.699057893899905,2743.242994,225.19053,38889.220425,28459.999999,8943.755084999999,7.355023076624022,2024Q1,2024
257,600436,片仔癀,776545.360598,,41631.222335000006,5.361080555930531,579533.874739,877091.0115639999,112.94781426400797,4245.736312,158.72739099999998,67998.07816599999,63699.999999,-139404.38639600002,-17.951866493497285,2024H1,2024
259,600436,片仔癀,211350.813678,,129889.59655599999,61.4568708279927,929333.520666,225899.475352,106.88365538831819,7597.892970999999,158.72739099999998,89272.087739,88488.741461,-145023.381647,-68.61737559617251,2024Q3,2024
261,600436,片仔癀,52270.60077,130.40405479515945,131370.803392,251.3282829291652,1202282.603179,144465.89870999998,276.38078878349955,106829.314821,287.90063399999997,116067.03306700001,122990.141269,-224055.331939,-428.64502921036546,2024FY,2024
263,600436,片仔癀,-9439.285574,-107.76252955987718,91591.461689,-970.3219695067148,304313.813112,-93984.90643999999,995.6781760992201,9645.215401000001,0.0,20143.461079,24813.343781,-7148.7106,75.73359809868171,2025Q1,2025
265,600436,片仔癀,28313.287676,-96.46911974197035,37554.416163,132.63883937729113,538245.575251,3423.169122,12.090327203158672,15707.277563999998,284.952273,44030.703999,49825.343781,-9383.415287,-33.141383630110646,2025H1,2025
267,600436,片仔癀,-14497.928907,-106.85965133263602,48673.738218,-335.7289067302501,771934.949563,142777.203731,-984.8110350580021,21394.610000999997,292.14184,72991.539229,78813.521503,-205922.925496,1420.36098270957,2025Q3,2025
268,600479,千金药业,59143.434203,854.8929573321118,73347.292463,124.01595113879864,422254.78913,12214.838792,20.65290755703262,3443.4089240000003,253541.633423,0.0,1500.0,-26418.697052,-44.668858695831254,2022FY,2022
271,600479,千金药业,15955.275518999999,148.47920328670162,-19403.947506,-121.61461883182916,84552.599814,35358.190439,221.6081470789674,1797.0795039999998,67000.000003,0.0,0.0,1.032586,0.006471752861743861,2023Q1,2023
272,600479,千金药业,16334.888141999998,-35.906097523516266,-9609.839126,-58.830149569811496,185003.24800599998,40127.037388,245.65235488099862,4563.746722,78843.408006,3214.568375,4852.224236,-14182.310119999998,-86.82220531118713,2023H1,2023
275,600479,千金药业,47172.492603,96.42077130174216,7403.426445,15.694371945334026,272183.04452399997,59157.148402,125.40602613447189,3770.231721,97040.00081900001,3214.568375,4852.224236,-19388.082244,-41.10039807980592,2023Q3,2023
276,600479,千金药业,82639.702374,39.72760203669095,21670.40161,26.222748857355416,381914.29096,79953.295864,96.7492543743173,4398.863776,113440.79343499999,4214.568375,5072.224236,-20200.330333,-24.443856587938782,2023FY,2023
279,600479,千金药业,-19808.941583,-224.1529270955612,-17020.93011,85.92548995453313,85102.66250199999,-1038.315284,5.241649482631018,1038.315284,67000.000003,0.0,0.0,-1749.696189,8.832860562835858,2024Q1,2024
281,600479,千金药业,-28338.797098000003,-273.48632480155004,-7745.493376,27.331764821262066,187310.454826,-1527.349339,5.38960540109796,1539.0493390000001,21504.126048,3214.568375,220.0,-19065.954383,67.27862977763996,2024H1,2024
282,600479,千金药业,-20505.268893,-143.46869915391315,4909.767302,-23.94393035087716,275368.404701,-2775.454659,13.535324376787239,3350.104659,106.94901999999999,3214.568375,3394.568375,-22639.581536,110.40860597408992,2024Q3,2024
284,600479,千金药业,-59253.738769,-171.7012973992055,39876.64546,-67.29810858933075,362744.126788,-74118.25220599999,125.08620341232664,4732.054282,102040.00081900001,4214.568375,4694.568375,-25012.132023,42.2119051770041,2024FY,2024
286,600479,千金药业,-41447.816939,-109.23791796413012,-12436.891313,30.00614322173771,85777.010589,-29186.925626,70.41848710380883,426.92562599999997,240.0,0.0,0.0,176.0,-0.4246303255465167,2025Q1,2025
288,600479,千金药业,-48655.618476999996,-71.69260328425811,-7531.018305,15.478208973050025,175579.006827,-42323.540649,86.98592675172091,3595.790649,22966.826774,0.0,300.0,-1885.3708780000002,3.8749294264777134,2025H1,2025
291,600479,千金药业,-78573.397748,-283.1863808175812,24296.83759,-30.922472855157203,275366.916326,-85872.76138,109.28986634307256,5984.70638,240.0,0.0,300.0,-16997.473958000002,21.632606512084624,2025Q3,2025
293,600518,康美药业,-91284.108001,-146.90778855727675,-74996.198624,82.1569058035583,388936.767103,-4602.066846,5.041476492216569,4811.777708,0.0,12764.4799,9703.200778,-11686.063291,12.801859542596375,2022FY,2022
294,600518,康美药业,-22052.94626,-4.456595189696308,-20322.390059,92.15272108952213,140280.575618,1401.3163470000002,-6.354327129258601,2825.271753,0.0,0.0,0.0,-3131.797093,14.201263885907641,2023Q1,2023
297,600518,康美药业,-23692.468772,32.52647707340298,-19017.98718,80.27017936803466,288402.289673,340.986822,-1.4392203078599461,3885.7589159999998,0.0,0.0,0.0,-5015.888202,21.17081276024653,2023H1,2023
298,600518,康美药业,-34077.912362,15.936918234493994,-25331.051035,74.33275479411833,395114.233068,-549.710854,1.6131001458087497,4812.190292,0.0,0.0,0.0,-8197.734886,24.055859992002404,2023Q3,2023
300,600518,康美药业,-47600.595096,47.85445556911336,-35955.021919,75.53481599649453,526047.404471,-3925.569854,8.24689238880939,9974.480197,0.0,0.0,0.0,-12084.502526,25.387292956376278,2023FY,2023
303,600518,康美药业,-31329.336023000003,-42.06417434492947,-33255.791045,106.14904516516314,108446.67655399999,2821.259802,-9.005169467775541,1441.378198,0.0,0.0,0.0,-894.6952060000001,2.8557745537382977,2024Q1,2024
305,600518,康美药业,-31285.047562,-32.04638091144383,-74319.48211,237.55591856689787,236930.25373899998,2790.691232,-8.92020773332523,2657.424768,0.0,0.0,0.0,-2189.523891,6.998627336783973,2024H1,2024
307,600518,康美药业,-35994.122565,-5.623026970210608,-34969.216954,97.15257509292199,361763.778545,2579.918784,-7.167611265814447,3721.333442,0.0,0.0,0.0,-3604.6035020000004,10.01442248103319,2024Q3,2024
308,600518,康美药业,-11290.648787,76.28044614940374,-42763.27573,378.7494991362891,498729.966552,13991.500322,-123.92113673848174,6171.207596,0.0,10.0,10.027389,17481.461348,-154.8313270370085,2024FY,2024
311,600518,康美药业,-7034.149823000001,77.54772135025149,-10138.511002,144.1327133642999,117006.421603,-678.3023870000001,9.642990326735895,728.523525,0.0,0.0,0.0,3782.6635659999997,-53.7757036910358,2025Q1,2025
312,600518,康美药业,-4486.744832,85.65850084418676,3616.0390009999996,-80.59381882406097,242120.392009,-871.002634,19.412796283575233,2554.369454,0.0,0.0,0.0,5453.2817939999995,-121.54205327449294,2025H1,2025
314,600518,康美药业,20146.422534999998,155.97142283054288,13784.24998,68.42033594824532,400123.640364,-5403.626558,-26.82176723243237,7411.69919,0.0,0.0,4350.0,11766.434435,58.40458480684795,2025Q3,2025
316,600535,天士力,81387.569934,193.84525907521882,228513.48120500002,280.77196725533094,959440.322756,-126523.121144,-155.45754867309836,40344.689926,295071.773584,271112.384815,223083.36981799998,-23613.472043,-29.013609894175467,2022FY,2022
318,600535,天士力,-24118.42275,-912.9199900995914,14932.717428999998,-61.914154104459406,220484.44308400003,-119979.474754,497.4598712264465,22780.938219,49673.15518,141635.899229,8578.220189,81278.508964,-336.99761301347945,2023Q1,2023
320,600535,天士力,23508.888135,204.63275941370966,84127.355986,357.8534020958282,504730.814669,-39803.663674,-169.31325482271686,28823.0213,141106.895375,160256.05526,44902.030562,-20884.510118000002,-88.83665615349614,2023H1,2023
322,600535,天士力,63312.965532,212.63166929139663,108954.705326,172.08908856264438,731865.496907,-29854.959291000003,-47.154574169978716,39344.744215,161588.670819,162965.61144,51044.4467,-15795.734223,-24.948656393320302,2023Q3,2023
324,600535,天士力,-73053.810138,-190.48435874347857,257563.45849499997,-352.5667696297535,1037260.327594,-226974.528679,310.6949907886268,66881.88685,164875.443959,181724.436975,126265.38031400001,-119634.949887,163.762779328015,2023FY,2023
327,600535,天士力,5466.0437759999995,122.72720814144613,-33690.518862,-616.3602093698271,171706.406966,-29563.552624,-540.8583215854583,9637.595925,5261.0,55806.426845,60000.0,68705.808928,1256.9567999010478,2024Q1,2024
328,600535,天士力,-22511.04964,-196.03783151596312,88671.37035499999,-393.90153623685046,494401.481663,-123828.79375299999,550.0800528331116,19118.559478,163908.520192,118789.000581,88903.062,12584.779047,-55.90489669854417,2024H1,2024
330,600535,天士力,-117676.570154,-285.9027691759751,118992.97579400001,-101.11866418121913,706006.375708,-149910.028376,127.3915684148654,36728.566561,498341.78066099994,139238.818459,153976.944712,-86667.782849,73.64914080651765,2024Q3,2024
332,600535,天士力,-138004.854207,-88.90849628007939,201455.904235,-145.97740448522686,925489.7036540001,-94087.487191,68.17694039216457,56494.463607000005,723661.978446,145139.76893599998,251065.73331799998,-245389.16874499997,177.81198361104688,2024FY,2024
334,600535,天士力,-7832.571768000001,-243.29507938430388,-36237.020385,462.6452391160522,162890.617997,-4807.687568,61.3807024104372,15873.96469,142734.079983,17133.131709999998,52308.329048,33227.638139999995,-424.2238580660266,2025Q1,2025
336,600535,天士力,44254.141358999994,296.588529041154,81081.559083,183.21801438931408,443016.09003,-88471.350706,-199.91654563648544,24617.663402000002,220000.03348699998,89074.928,71489.361733,23576.259394999997,53.274696267957935,2025H1,2025
338,600535,天士力,36573.478157,131.0796602154,87261.729966,238.59292132787897,591730.042952,14088.595025999999,38.521343158890964,26348.798856,395343.73890399997,35554.166967000005,136486.95051700002,-64346.030676999995,-175.9363175708364,2025Q3,2025
341,600557,康缘药业,66386.159914,293.688713232363,103736.129797,156.26168154836046,502613.25161800004,-16394.027617,-24.694947920225623,21108.778709000002,92107.3656,39200.0,23450.0,-16828.925611000002,-25.350051325157303,2022FY,2022
342,600557,康缘药业,-12796.960582,40.625930424595566,-6067.269977,47.411804843207264,126565.201117,-6493.926605,50.745851433927626,4387.3389799999995,7027.7492,0.0,12450.0,-235.764,1.8423437228651145,2023Q1,2023
345,600557,康缘药业,40291.423327,567.2428600716477,45636.653243,113.2664211750943,291821.57698400004,-7798.830725,-19.35605665182313,8326.769968999999,13609.062285,0.0,23450.0,-235.764,-0.5851468638538029,2023H1,2023
347,600557,康缘药业,-10713.364366,-143.00991392078666,77373.038933,-722.2104680631563,420697.80871799996,-74989.484355,699.9620454708615,23977.712531999998,43988.219142,0.0,23450.0,-13096.918944,122.24842259229476,2023Q3,2023
349,600557,康缘药业,37094.661057,-44.12289985585203,104100.384989,280.63441482599984,564479.584018,-54030.651348,-145.65613974737767,29748.099828,105231.064042,0.0,23450.0,-12981.249944,-34.99492804113479,2023FY,2023
351,600557,康缘药业,7690.126579000001,160.09338334461083,19886.792688999998,258.60163008638034,138325.26889,-10548.713274,-137.1721670070575,12327.678731999998,51000.0,0.0,0.0,-1647.952836,-21.42946307932287,2024Q1,2024
353,600557,康缘药业,11382.6794,-73.39736916474526,39074.548189,343.2807585619955,264893.268925,14331.94489,125.91011647046828,23099.543203999998,125000.0,0.0,0.0,-33694.376145,-296.0144528449075,2024H1,2024
355,600557,康缘药业,-15538.88781,-45.04209209307127,60752.20579,-390.9688166414531,360359.062018,-33365.025112999996,214.71951867448357,30992.173998000002,155500.0,0.0,0.0,-42939.539237,276.33598853430425,2024Q3,2024
357,600557,康缘药业,18582.024652,-49.67126879171588,70248.820431,378.0471813303673,479833.994451,2176.054381,11.710534356469005,47668.522249,205000.0,0.0,0.0,-50212.307898,-270.2197894920756,2024FY,2024
359,600557,康缘药业,-7360.939353,-210.02761993589084,7693.609928,-104.51940382940961,95325.404237,-15055.281813999998,204.5293554533107,28283.00275,22801.444879,0.0,0.0,-1647.952836,22.38780618846378,2025Q1,2025
361,600557,康缘药业,-10609.130481,-209.2300881039281,14926.874915999999,-140.69838185827473,172384.41816600002,-22726.523825,214.2166491938351,20672.804827,38801.444879,0.0,0.0,-2317.22129,21.841764451383977,2025H1,2025
363,600557,康缘药业,-1040.493284,93.46357987811383,34612.490638,-3326.546280523614,271275.866807,-33337.169518,3203.977385595504,33566.333882,48901.444879,0.0,0.0,-2314.992755,222.48992767165237,2025Q3,2025
364,600566,济川药业,99994.463558,16.29432089852262,262083.287902,262.09779879461354,944181.995472,-150330.621244,-150.3389446724752,24365.866234,480100.0,40000.0,751.975925,-11758.2031,-11.758854122138338,2022FY,2022
366,600566,济川药业,264881.819316,381.7112180790239,130152.443303,49.13604249589139,326099.621184,135107.822601,51.006831253985915,5498.205767,137100.0,0.0,0.0,-378.44658799999996,-0.14287374987730622,2023Q1,2023
368,600566,济川药业,342460.470677,362.3400171901574,219853.053621,64.19808195275179,588377.489573,138254.209245,40.370851845087216,12864.986181,263294.06614,35135.630708,20000.0,-15646.792188999998,-4.568933797839008,2023H1,2023
370,600566,济川药业,285708.770084,486.77417132122986,285963.914208,100.08930216735207,819420.3775899999,40652.947264,14.22880622532091,23816.319762,395770.33502600004,60351.325877999996,20186.739605000002,-40908.091388,-14.318108392672995,2023Q3,2023
372,600566,济川药业,365409.68693,37.95196962690438,133880.25530699998,36.638397966895404,342635.353837,166354.840802,45.525569450452984,36900.0,210308.25,66737.903943,0.0,65174.590821000005,17.836032582651598,2024Q1,2024
374,600566,济川药业,-126166.91709,-136.84130809041534,156727.61660799998,-124.22243502724235,538411.780308,-205560.02514800002,162.92704132682078,10763.521596999999,244308.25,77350.983494,35135.630708,-77334.50855,61.2953937004216,2024H1,2024
376,600566,济川药业,-121491.949324,-142.5230031574742,173951.26983399998,-143.17925656958485,723860.964478,-207659.75885699998,170.92470736740253,14422.282631,271308.25,114548.045641,80351.325878,-87783.460301,72.25454920218233,2024Q3,2024
378,600566,济川药业,74575.815768,-79.5911771265423,79390.44757799999,106.45602298870986,261154.208507,-919.710558,-1.23325577940864,2554.933756,88900.0,28363.195841000004,31743.806799,-3894.9212520000005,-5.22276720930123,2025Q1,2025
380,600566,济川药业,-106862.006637,-136.60858870292452,217643.701578,-203.66799054907779,928537.8818030001,-203991.65273499998,190.8925905050053,17433.547335,503391.309201,144166.360075,140555.591549,-120514.05548,112.77540004407246,2024FY,2024
382,600566,济川药业,-192294.614111,-52.4128658654855,97247.435133,-50.57210550726343,385428.114173,-97603.829237,50.75744304552349,4082.072586,313470.731739,44660.585068,42593.370211,-191938.230342,99.81466783630545,2025H1,2025
385,600566,济川药业,-153946.444021,-26.71328831052743,70351.13694,-45.69844882575094,511336.32652600005,-56276.567728999995,36.55593871419547,7194.555218,430145.549724,76115.819731,49501.959012,-168021.013232,109.14251011155547,2025Q3,2025
386,600572,康恩贝,2877.361817,-96.97823986280333,115548.169327,4015.7677996670236,601625.805684,34346.382144,1193.6761633894998,29175.12965,3871.196045,176000.0,205600.0,-92470.836507,-3213.7368321448052,2022FY,2022
388,600572,康恩贝,-3835.3302,-113.08128756853182,8289.727421,-216.1411661765133,158016.13542,-48831.340963,1273.1978321710085,4610.769052000001,197.937763,64347.5,19950.0,36757.667907999996,-958.3964350188152,2023Q1,2023
