serial_number,stock_code,stock_abbr,eps,total_operating_revenue,operating_revenue_yoy_growth,operating_revenue_qoq_growth,net_profit_10k_yuan,net_profit_yoy_growth,net_profit_qoq_growth,net_asset_per_share,roe,operating_cf_per_share,net_profit_excl_non_recurring,net_profit_excl_non_recurring_yoy,gross_profit_margin,net_profit_margin,roe_weighted_excl_non_recurring,report_period,report_year
328,600422,昆药集团,0.5117,545745.4882939999,-2.73,11.825804581235765,38739.587222,0.36,42.53332881836083,7.545174894322897,2.9,0.28575860376966566,28936.224231,-6.81,40.91181062475761,7.0984713667720705,5.065624319939248,2024Q3,2024
331,600422,昆药集团,0.86,840144.723337,-0.34,54.69999508799662,64808.134192,19.86,65.08220087704314,8.952256050544623,9.52,0.21491727177542072,41920.614336,25.09,43.459782531008116,7.713925040746113,6.213897369223876,2024FY,2024
333,600422,昆药集团,0.12,160845.20324200002,-16.53,-45.36493845899196,9048.232186,-31.06,-65.29061555899982,9.099370024755904,1.71,-0.1849374673816532,7206.142619,-36.16,36.91198257412316,5.6254286752875435,1.050289531531365,2025Q1,2025
337,600422,昆药集团,0.26,335134.727945,-11.68,8.35854672070778,19835.521985,-26.88,19.219860600955638,8.875398536465589,3.7,-0.041230310995518785,15110.147265000001,-5.57,39.849674416886245,5.918671009306821,2.231570171771175,2025H1,2025
338,600422,昆药集团,0.36,475120.60775799997,-18.08,-19.681988890873107,26936.779435000004,-35.75958652825028,-34.17014298940682,9.16241222575092,1.35,0.2354361639981257,-0.012626,-59.52,39.41940037641872,5.669461394678149,-1.841674133226786e-06,2025Q3,2025
340,600436,片仔癀,4.1,869400.1504350001,8.38,,247234.473155,1.66,,19.60816800894968,23.5,11.397854441026645,247604.38108899997,2.89,45.64235812996533,28.43736259204665,20.940938220593484,2022FY,2022
344,600436,片仔癀,1.28,262951.763049,11.982867463725318,,76968.131805,13.05827505327423,,21.006537384422355,6.57,1.0550635089626104,77076.02887200001,,48.29892767607476,29.270817929696598,6.101883107907223,2023Q1,2023
347,600436,片仔癀,2.55,504527.57099399995,14.08,-8.12923056918874,154083.705329,17.23,0.1915620342371579,20.964898709407,12.73,2.264973330953937,157726.406005,19.8,47.07004716612884,30.540195261367074,12.45073832809213,2023H1,2023
350,600436,片仔癀,3.99,759987.676677,14.88,5.74738747894871,240464.84146,17.16,12.015163972185691,22.498654032704643,6.87,3.9483298478414497,244082.852221,18.39,48.454049460266,31.640623767929753,18.001224199611197,2023Q3,2023
352,600436,片仔癀,4.64,1005849.733892,15.69,-3.75716139408093,279735.15157,13.15,-54.538326457705764,23.090093667077,22.64,3.6601657646176387,285383.346685,15.26,46.75875075943496,27.810829206824216,20.50094446458836,2023FY,2023
354,600436,片仔癀,1.62,317069.152878,20.580729028584393,28.962214206452842,97450.715385,25.370368340858306,148.15366904929192,24.7794912184059,7.03,0.8835256284549852,98835.16059,28.230737930382134,47.255741480676924,30.734845853168352,6.630542607332411,2024Q1,2024
361,600436,片仔癀,2.85,565058.755182,12.0,-21.786903565664748,172153.964137,11.73,-23.34253426784118,23.582262114710467,12.1,0.6892027392429327,175124.319193,11.03,44.73714757372061,30.46655990341232,12.29387605267764,2024H1,2024
362,600436,片仔癀,4.45,845032.210075,11.19,12.897255486458784,268668.474325,11.73,29.19720601229685,24.18470562495945,6.91,2.1513826887444956,271548.637265,11.25,45.443554742122465,31.793873786320482,18.597309724787632,2024Q3,2024
364,600436,片仔癀,4.93,1078786.309137,7.25,-16.508477865754802,297700.248634,6.42,-69.91978278452723,24.57336656423355,21.36,2.175537520355943,304147.143935,6.57,42.73525053185049,27.595849716720284,20.49683501669263,2024FY,2024
369,600436,片仔癀,1.66,314152.911084,-0.92,34.39461055212353,99978.369543,2.59,244.37567776216204,26.30412065558703,6.77,1.5207472086084366,100504.179922,1.69,45.05486768134831,31.824747126493186,6.343988314810102,2025Q1,2025
374,600436,片仔癀,2.39,537853.713395,-4.81,-28.792382811571166,144230.930994,-16.22,-55.73786444680188,25.182168010383176,9.62,0.6223010141514222,145287.3039,-17.04,40.40626404217,26.81601472705214,9.560355497095081,2025H1,2025
376,600436,片仔癀,3.53,744236.610835,-11.93,-7.7415479480148,212934.76773800002,-20.74,55.25392088336953,24.934183689201546,4.68,0.8069057849723691,189064.540872,-30.38,38.929751841546285,28.611165405998605,12.570225158717388,2025Q3,2025
377,600479,千金药业,0.7093,402627.859325,9.89,,30362.516542,0.52,,6.5791343423742585,13.89,1.7134691214425588,27978.271788,10.66,43.12700093682223,7.5410868470210515,9.934461375128366,2022FY,2022
382,600479,千金药业,0.1021,96019.838073,0.7761177178270565,,4390.668863,11.152835969907073,,6.68973517072089,1.96,-0.4512166829654628,3588.410515,,44.299904652683416,4.572668472594123,1.2473497737665058,2023Q1,2023
385,600479,千金药业,0.2717,191280.654825,0.11,-0.7904838585782182,11671.10914,1.71,65.81620031407958,6.482940216273694,5.18,-0.22371423822827863,,,45.03017365755194,6.101562727646314,,2023H1,2023
387,600479,千金药业,0.4586,277890.96699600003,-4.01,-9.080863334943382,19690.820504,5.2,10.154208521364652,6.7162311942254656,3.59,0.172426099104773,,10.66,46.091850090198754,7.085808047975675,,2023Q3,2023
390,600479,千金药业,0.7583,37984.8533,3.25,-376.9948608686904,32040.5834,17.0,53.992610649771535,7.163377636889174,13.91,0.5128703585096873,30358.3259,63.0,46.11723566922493,8.43509470296812,10.029992578560117,2023FY,2023
393,600479,千金药业,0.1077,100074.088198,4.222304688659971,141.71385491443127,4619.804786,7.507757581885449,-62.59195561158246,7.168968437755761,1.91,-0.39680338407420324,4350.8641609999995,21.2476705999174,45.74018231516079,4.616384589844634,1.4148517451938798,2024Q1,2024
395,600479,千金药业,0.2777,192428.100744,0.6,-7.714360221524644,11772.304731999999,0.87,54.82255803697934,7.074572322839229,4.86,-0.1827104852857287,11062.386542,-0.49,45.16658496236288,6.1177679800838884,3.6886124099574724,2024H1,2024
398,600479,千金药业,0.3964,271464.599363,-2.31,-14.420070725532089,16807.656328,-14.64,-29.600116965872914,7.224604772491681,2.11,0.11579435707943159,16195.843555000001,-14.19,46.048247550261564,6.191472614639139,5.287081022369785,2024Q3,2024
402,600479,千金药业,0.5579,3629.8044,330.31,-438.8748232055585,23075.6619,4.89,24.47999811928119,7.589510846174849,9.54,0.9640971762561477,21881.5693,9.34,46.378967038180335,6.3572740556600715,6.970547216179251,2024FY,2024
405,600479,千金药业,0.1254,100502.339538,0.43,137.52400413541633,5315.531653,15.06,-15.195805237551541,7.580964761043707,2.13,-0.2934017277030031,4776.15291,9.77,47.231914483992554,5.288963100197478,1.4862934790602051,2025Q1,2025
407,600479,千金药业,0.3012,181799.869142,-5.52,-19.108818782013167,12772.514244,8.5,40.28667455665323,7.452923874194868,5.11,-0.17759562997015832,11789.772627,6.58,49.96773193606967,7.025590449695902,3.730416437592711,2025H1,2025
410,600479,千金药业,0.4477,271833.55465999997,0.14,10.745905756981461,18735.517374000003,11.47,-20.034637908409692,7.752752684123629,2.41,0.5805921433554002,16963.812319999997,4.74,49.87408091159749,6.892275457838067,5.228642309849657,2025Q3,2025
411,600518,康美药业,-0.19,418015.032954,0.67,,-268867.40146100003,-133.96,,0.49343441281316486,-31.87,-0.05299741679776267,-150854.974499,,15.143050942611874,-64.3200316412035,-21.604571266992913,2022FY,2022
414,600518,康美药业,-0.004,114394.616237,22.498085999508586,,-5040.857468,55.3902621458582,,0.5499328027046687,-0.73,-0.016126137418492073,-8890.15107,,14.079682729675977,-4.406551316677765,-1.282788591968735,2023Q1,2023
418,600518,康美药业,-0.009,237700.18373400002,33.62,7.789659647564652,-12585.816421,36.031804784753405,-49.67610175245684,0.4904156062627985,-1.83,-0.013599585350252583,-20612.405953,,17.488340925524486,-5.294828225746868,-3.0055608271260588,2023H1,2023
420,600518,康美药业,-0.002,353412.114035,29.84,-6.158389560296877,-14800.911722,83.44282269869127,70.6413869870128,0.09234642575810911,-0.33,-0.0034229041441208048,-10772.902186,,16.933956416127014,-4.188003504750887,-1.5763554517821996,2023Q3,2023
424,600518,康美药业,0.01,487401.61430200003,16.6,15.795752364043095,10252.123111,103.84464095107333,,0.6906326956162903,1.47,-0.03507080585134811,-75285.861605,50.09388198497952,17.067172250984214,2.1034241188720517,-10.63291831831225,2023FY,2023
427,600518,康美药业,0.001,120123.95389100001,5.008397984508392,-10.34823351708175,747.130845,117.30684291784014,-97.0178030327253,0.9488661718430323,0.11,-0.044511334617700064,-5847.647008,34.223311145600135,14.42993839074649,0.6219665776885296,-0.8248586221124263,2024Q1,2024
429,600518,康美药业,0.001,247433.89811100002,4.09,5.982146021867155,1576.032584,114.48862560136534,10.944655082470861,0.45047552596412566,0.22,-0.04715605683822588,-10813.461587,47.53906161339613,14.557518567581699,0.6369509578242931,-1.5230997563290287,2024H1,2024
433,600518,康美药业,-0.001,387355.830867,9.6,9.906522709809384,501.55375999999995,105.53496795625207,-229.62680296656976,-1.4107760522939756,-0.15,0.06972177210674287,-7138.75939,33.73411113602029,14.159657437513145,0.1294814018617962,-1.0088977997618849,2024Q3,2024
434,600518,康美药业,0.0006,518913.71996499994,6.47,-5.977650174819611,857.3662730000001,-91.64,133.1148930116095,0.504481035438631,0.1215,-0.02992649261583444,-53338.400189,29.152168744712075,14.780664156687395,0.16522328086793087,-7.399118721989451,2024FY,2024
439,600518,康美药业,0.001,129929.793756,8.16,-1.237550521038809,850.5782800000001,13.85,139.05237981329782,0.8485672352896195,0.12,-0.011919550781381343,-257.252789,95.60074695603103,18.123611993275077,0.6546445241014796,-0.035641793069572464,2025Q1,2025
441,600518,康美药业,0.001,257739.709725,4.17,-1.6315563395575015,1690.138986,7.24,-1.2953039431009448,0.4275967654910955,0.24,0.0021394920955926638,-361.859524,96.65361992467768,18.837389873994507,0.6557542055911074,-0.05007064392093008,2025H1,2025
445,600518,康美药业,0.0,395960.35146599996,2.22,8.14547579745305,1308.230931,160.84,-145.48903399964505,,-0.06,,-3431.81214,51.92705129119081,19.067587802280983,0.3303944261480772,-0.4750121300778847,2025Q3,2025
448,600535,天士力,-0.17,859319.9779149999,8.06,,-25651.404991,-110.87,,8.396658036870495,-2.04,1.5144313466837347,72179.476758,18.57,64.0452864936696,-2.9850818845430496,5.696984356592448,2022FY,2022
450,600535,天士力,0.1774,208028.698533,10.92,,26607.826025,147.71,,8.547591487469058,2.13,0.09955958331265435,27902.331595,20.53,65.63988304831835,12.790459303276922,2.176411244238689,2023Q1,2023
454,600535,天士力,0.4715,439200.07597299997,8.88,11.124753012541117,70710.39338400001,269.75,65.75035975341397,8.352550765967921,5.62,0.5609648942551976,69100.296592,51.82,66.17619238637555,16.0998135593098,5.51644422145404,2023H1,2023
456,600535,天士力,0.69,657139.209082,7.15,-5.723997701417163,103242.97046,400.03,-26.234278355767728,8.502149670546391,2.65,0.7281730304734588,,36.97,66.84943643595362,15.710974026983832,,2023Q3,2023
458,600535,天士力,0.72,867401.416505,0.42,-3.5225090494236473,107107.23447699999,391.75618896742947,-88.12186317741563,8.530522303141362,8.75,1.7314020945636708,118114.94947,60.11,66.79619489722843,12.348058515809743,9.307711986957093,2023FY,2023
463,600535,天士力,0.1976,204865.496231,-1.73,-2.5666577261519254,29521.118376,11.58,663.9518999252697,8.686472791066024,2.36,-0.22550793782065487,29358.088471,5.22,67.16506738101407,14.410000180173288,2.2622387922092146,2024Q1,2024
465,600535,天士力,0.4433,437173.944462,-0.46,13.39559491709437,66230.84403400001,-6.33,24.35072814803719,8.596141143632,5.29,0.5935001894010665,73459.171812,6.31,67.45733153651699,15.149769301897845,5.719787991913065,2024H1,2024
467,600535,天士力,0.56,646255.9794569999,-1.66,-9.998092369376279,84220.123632,-18.41,-50.99587568266215,8.6556677520352,1.43,0.7912131159508436,-0.003172,,66.79931214636036,13.032006868665851,-2.436715093188594e-07,2024Q3,2024
469,600535,天士力,0.64,849814.186215,-2.03,-2.641943023527565,95558.616891,-10.78,-36.97083200452017,8.111423077590848,7.68,1.349242830266866,103570.63226900001,-12.31,67.14278724333309,11.24464835267224,8.551645558131034,2024FY,2024
472,600535,天士力,0.2104,205488.63852,0.3,0.9483438632837466,31430.958508,6.47,177.20577849311232,8.13055595478468,2.61,-0.24257195615155755,23622.187198,-19.54,66.61278448816888,15.29571597455538,1.9448583418704586,2025Q1,2025
474,600535,天士力,0.52,428820.885632,-1.91,8.68350129745167,77469.653298,16.97,46.47563095564508,8.45798788727193,6.38,0.5442442160025581,64004.846461,-12.87,67.37240440124701,18.065736976365912,5.079459857907881,2025H1,2025
477,600535,天士力,0.66,631067.2857390001,-2.35,-9.44146995235554,98437.321094,16.88,-54.4564243368725,8.381022604773083,1.68,0.5850701861600176,82919.449957,-15.59,66.99075076644773,15.598546037563448,6.633512470730775,2025Q3,2025
482,600557,康缘药业,0.75,435087.19223100005,19.25,,43446.743359,35.54,,8.517311477497524,9.61,1.7907463559436911,39495.475073,30.87,72.09557781844777,9.985755530108296,8.0047698044753,2022FY,2022
485,600557,康缘药业,0.25,135249.384195,25.390576192973562,,14143.835886,31.613005896116697,,8.973705872473525,2.93,-0.10724230021301308,13936.293963999999,,75.10028921873274,10.457597252796129,2.7450374129883595,2023Q1,2023
488,600557,康缘药业,0.47,255316.790418,21.74,-11.22517345447644,27572.086832,30.6,-5.059341367982842,8.710369596747322,5.64,0.7779326662832119,26258.026363,29.93,74.94999999988602,10.799167100157996,5.138705360465449,2023H1,2023
490,600557,康缘药业,0.61,349603.10218499997,11.86,-21.472184056443304,34952.625072,24.24,-45.037233295088875,9.05195967128932,1.49,1.3503293000713477,31741.612577,20.54,73.69173151863804,9.997801751056565,6.11978849360957,2023Q3,2023
493,600557,康缘药业,0.93,486780.67023999995,11.88,45.49043809666957,53673.287837,23.54,153.649017947504,9.32291322134904,10.75,1.8037530760884584,49948.294388,26.47,74.26929098001234,11.026174850068962,9.283115843803433,2023FY,2023
496,600557,康缘药业,0.26,135902.028593,0.48254888692064857,-0.929845513435966,14804.495872,2.9568444975994086,-20.918954324211402,9.675663398784055,2.82,0.34925647883216215,13964.674565000001,0.20364525226946895,74.60594765781326,10.893506171520494,2.534718837951117,2024Q1,2024
499,600557,康缘药业,0.46,225979.62276,-11.49,-33.71872730703323,26542.319443,-3.73,-20.714466250755954,9.246867920623572,5.04,0.6771937247436134,22070.470405,-15.95,74.5449939355408,11.745448159805576,4.136527304216267,2024H1,2024
500,600557,康缘药业,0.62,310953.58575100004,-11.06,-5.665816480997542,35714.487913,2.18,-21.858013842862896,9.262798430730506,1.78,1.0546523215327839,28516.981752999996,-10.16,74.20327054686744,11.485472285757407,5.3445187668242715,2024Q3,2024
502,600557,康缘药业,0.68,389766.854161,-19.86,-7.2500968110109,39186.207118,-15.58,-62.14941737763346,8.164764516618762,7.97,1.2190309143529596,36318.68572,-27.29,73.21738929681281,10.053755648963792,7.719019599320101,2024FY,2024
507,600557,康缘药业,0.15,87755.408934,-35.38,11.345983619765034,8341.298020999999,-38.37,140.26418982810551,8.61492335705865,1.83,0.13835274633451441,8199.894257,-41.28,74.1813930842254,9.50516682940126,1.7116479913412728,2025Q1,2025
510,600557,康缘药业,0.25,164157.792856,-27.29,-12.937122793808104,14236.935366,-40.12,-29.319905245476395,8.52325085583661,3.1,0.26211531014686773,11999.567379,-45.63,70.8805028336778,8.672713684990093,2.4722012017557184,2025H1,2025
513,600557,康缘药业,0.35,234268.838058,-24.59,-8.234479602655941,19964.174677000003,-35.63,-2.856316020570936,8.61280574581901,1.22,0.6068055363819536,16012.462074000001,-43.85,69.46544083285633,8.52190792531156,3.2593435923562577,2025Q3,2025
516,600566,济川药业,2.44,899636.6979290001,17.9,,217075.463398,26.27,,12.760613600089457,21.91,2.9459028324560603,202859.07995699998,30.3,82.91075327130181,24.129236156963856,17.869071346625063,2022FY,2022
518,600566,济川药业,0.739,238829.68840900002,9.874422894534762,,67675.683278,16.62913355529893,,13.141068950760213,5.8,1.4212291763027392,60606.678661,,82.022215401265,28.33637799757298,5.0361838936482135,2023Q1,2023
521,600566,济川药业,1.463,462897.604933,19.82,-6.180878090717206,133984.39004,31.93,-2.019893187313222,12.988817801802249,11.15,2.4006156041871622,124739.09673399999,38.47,81.63569167541834,28.94471447079381,10.486319666595408,2023H1,2023
523,600566,济川药业,2.123,653676.495498,10.91,-14.856667779759725,194415.79136600002,22.11,-8.863550087163109,13.632309675908143,4.99,3.1226958756692627,182828.32213699998,26.38,81.69365970244435,29.74189720832556,14.645104915010862,2023Q3,2023
525,600566,济川药业,3.08,965453.719267,7.32,63.42333412552,282278.116462,30.04,45.39183796520383,,22.99,,269230.673933,32.72,,29.23787135817485,,2023FY,2023
528,600566,济川药业,0.923,240254.59543200003,0.5966205594003995,-22.940299317692332,84526.64616599999,24.86590949075338,-3.796483790242713,15.522705942278698,6.14,1.4619233254053607,72625.70239600001,19.831186926159962,81.1159219396321,35.18211421263899,5.108942076661847,2024Q1,2024
531,600566,济川药业,1.454,403440.020997,-12.84,-32.07812517734471,133830.69564000002,-0.11,-41.67040606677697,14.700581673608749,9.55,1.7027629831726097,118048.951735,-5.36,79.57607697883479,33.17238961798368,8.724414417688086,2024H1,2024
532,600566,济川药业,2.071,580513.45112,-11.19,8.510566743270942,190282.955486,-2.13,14.498221643578132,15.340851682596723,4.14,1.8932493396799246,169928.608974,-7.06,79.25762777784297,32.7783887038073,12.055833510132059,2024Q3,2024
539,600566,济川药业,2.76,801689.475663,-16.96,24.906387361088097,253155.406002,-10.32,11.372778853342847,16.055330335132602,18.18,2.3728374038772624,226596.402911,-15.84,79.24956186790097,31.577738474443564,15.387059813365111,2024FY,2024
