serial_number,stock_code,stock_abbr,net_profit,net_profit_yoy_growth,other_income,total_operating_revenue,operating_revenue_yoy_growth,operating_expense_cost_of_sales,operating_expense_selling_expenses,operating_expense_administrative_expenses,operating_expense_financial_expenses,operating_expense_rnd_expenses,operating_expense_taxes_and_surcharges,total_operating_expenses,operating_profit,total_profit,asset_impairment_loss,credit_impairment_loss,report_period,report_year
215,600351,亚宝药业,10726.923354,-3.3738444562275247,932.751684,61453.33943099999,-20.316039135273396,28925.646332,11191.449055,5938.327634,-21.088174,2156.703665,883.1932810000001,49074.231793,12832.198034000001,12830.538506,-309.578405,-278.396295,2025Q1,2025
217,600351,亚宝药业,17439.724067,-0.001918252129668972,1799.157496,113940.846481,-21.07645851378534,54058.57846699999,3187.970359,8776.973093999999,64.244315,3754.459671,1033.6990289999999,94432.167849,21201.776750999998,21243.013984,-1001.0853289999999,748.753647,2025H1,2025
219,600351,亚宝药业,21509.429385,-13.120614015608902,1984.667294,170871.222313,-19.45772732248953,81787.931283,32746.302722000004,18038.537652000003,-251.343521,7229.146766,2659.985566,142210.560468,25325.885067,25336.396434000002,-6639.50691,1048.779834,2025Q3,2025
220,600422,昆药集团,38318.359047000005,-24.89307645289154,12947.398038,828206.345645,0.3456817060393742,484369.007316,243256.81705300004,37907.16588,3830.917622,6965.146623000001,1648.345139,783551.480103,49714.787711000004,47728.659337,-6759.205592,-4314.693205,2022FY,2022
223,600422,昆药集团,13102.730712999999,14.79623427561067,1384.002655,191004.98907799998,-19.190122290421925,106655.86491799999,55003.935022000005,8865.957116,648.4825099999999,1650.612136,1588.2444070000001,174413.096109,16961.170412,16832.457309,-540.922044,-2497.07025,2023Q1,2023
225,600422,昆药集团,22336.985253,5.5649623890668405,3727.5909340000003,377063.83157800004,-10.807117191176738,207475.03442799998,118762.00481700001,16370.567974000001,579.927994,3057.54263,833.108503,349760.565232,28211.904498000004,28343.119152999996,-1093.216899,-2851.31779,2023H1,2023
227,600422,昆药集团,38600.760581,4.199438011440962,7540.159568000001,561086.377176,-9.395874864904746,308253.25452899997,174208.574345,23398.634631,945.8761619999999,4332.591907999999,5406.518474,516545.450049,47644.019639,47677.659264999995,-1381.375211,-4093.3747200000003,2023Q3,2023
228,600422,昆药集团,44467.996122000004,17.818593329274908,11785.632590000001,770312.125683,-6.990313496923585,425058.050927,33733.94778,10478.642127,446.97056900000007,3463.1049380000004,1703.955291,715300.5232630001,56849.588408,56361.989914,-6593.450771,-5285.8543979999995,2023FY,2023
231,600422,昆药集团,11869.345455,-9.864913571214514,798.284232,185263.798331,-3.0057805163693803,108954.78481199998,47696.208394,7545.672858,633.98269,1721.5457379999998,1641.828081,168194.022573,14754.669359,14779.444894,-626.9577009999999,-2558.693809,2024Q1,2024
232,600422,昆药集团,22948.334844999998,1.3791462035061848,7193.17001,355442.162896,-5.7342197451062935,209342.127254,9299.1935,5649.351611,151.573753,1287.799796,761.180306,330217.768687,28363.41353,28442.679411,-1499.750135,-3716.7086679999998,2024H1,2024
235,600422,昆药集团,38739.587222,-1.4416598490524408,8568.690279,545745.4882939999,-2.7341403224245506,322471.12763,141851.448,22895.076483,1681.293885,6001.453923,5288.940855,500189.340776,48684.707018,49750.610063,-1467.090064,-5206.212486,2024Q3,2024
236,600422,昆药集团,64808.134192,16.88991941029218,12139.083277,134100.605148,-0.34079787927989563,475019.653629,21338.250163,13072.622893000002,537.8970730000001,4880.862655,1602.270801,755020.366456,92754.663387,93457.023835,-2195.487358,-4599.45952,2024FY,2024
239,600422,昆药集团,9048.232186,-22.04734433878245,2435.383491,160845.20324200002,-16.52909967136366,101474.04985,34153.546286000004,8628.026809,1145.148582,2235.696835,1411.298506,149047.766868,14846.394581999999,14910.391143,-293.487047,909.527576,2025Q1,2025
240,600422,昆药集团,19835.521985,-20.92547865581719,5996.233687,335134.727945,-11.683480529541468,201584.630001,3680.303056,5881.929954,1405.709232,2272.623389,833.163358,310021.335106,29980.398241000003,29894.026897000003,-475.296711,-1259.7897269999999,2025H1,2025
242,600422,昆药集团,26936.779435000004,-35.75958652825028,6295.935195,475120.60775799997,-18.083254849230144,287830.913115,123176.084877,26501.504354,3430.5670549999995,7280.2481,4816.168065999999,453035.485567,37929.830011,37842.105069,-822.6530190000001,-1836.52698,2025Q3,2025
244,600436,片仔癀,247234.473155,2.3604032246848603,1088.30525,869400.1504350001,8.383055833158863,472585.420191,11937.269261,12499.9612,-8505.909282999999,19362.152453,4839.972149,577988.343457,297571.365015,297773.548327,-940.1752730000001,-2655.7407359999997,2022FY,2022
246,600436,片仔癀,76968.131805,13.05827505327423,89.307877,262951.763049,11.982867463725318,135948.88119100002,14441.446465,9976.949517000001,53.30984599999999,9289.11702,2404.425558,172114.129597,93962.169027,94021.58999,576.212826,-477.614001,2023Q1,2023
248,600436,片仔癀,154083.705329,17.966132009771393,290.421787,504527.57099399995,14.078576859342887,267046.20536100003,8384.683787,6166.977447,-2289.168086,9949.36864,3349.274413,322844.216227,186254.464479,186115.711149,-1344.179456,1029.724621,2023H1,2023
250,600436,片仔癀,240464.84146,17.732485212378908,527.013291,759987.676677,14.875165738472496,391742.871928,37814.147443,26045.692495,-1323.6233710000001,18019.992653999998,6933.714370999999,479232.79552,289908.201493,289750.564682,-451.415009,1144.843801,2023Q3,2023
252,600436,片仔癀,279735.15157,13.006931297654878,2151.767872,1005849.733892,15.694681371831843,535526.963807,36292.852255,13884.579215,-2949.094971,19161.839742,5501.930572,681013.055845,339367.415852,336891.250702,-793.27434,-428.956596,2023FY,2023
254,600436,片仔癀,97450.715385,25.370368340858306,687.7593929999999,317069.152878,20.580729028584393,167235.773679,16475.605811,7668.899523,324.457337,8880.941952,2346.3483730000003,202932.026675,117110.963225,117063.981225,-130.723628,-208.92517,2024Q1,2024
256,600436,片仔癀,172153.964137,10.168532176712791,1482.645072,565058.755182,11.997596894208167,312267.585998,6190.045294,3806.471025,-1984.1980440000002,9797.842273,2516.978705,365786.924618,206390.067738,206224.76197,-681.344063,-117.68971100000002,2024H1,2024
258,600436,片仔癀,268668.474325,10.29446701048305,2030.1322760000003,845032.210075,11.190251632743836,461019.53510100004,33220.057941,22717.264869,-200.5294,14489.539683,5902.998023,537148.8662170001,318983.502976,318803.05357,-552.7052150000001,-38.711622,2024Q3,2024
260,600436,片仔癀,297700.248634,5.064207817036165,2774.092507,1078786.309137,7.251239701857026,617764.277224,16270.18109,11435.161129,-3487.2891649999997,23068.258541,5056.951268,737036.700196,357211.69120500004,353874.062167,-1156.731005,-299.566423,2024FY,2024
262,600436,片仔癀,99978.369543,1.4734328335158051,719.724469,314152.911084,-0.9197494513514112,172611.732678,10132.98898,6278.133104,557.9342379999999,7082.091631,2282.4186440000003,198945.299275,118599.45621300001,118264.92586500001,-72.225677,-717.98956,2025Q1,2025
264,600436,片仔癀,144230.930994,-17.17948207177811,1291.634182,537853.713395,-4.814550971471549,320527.1218,6370.739553,3895.435861,-827.605067,10482.266371,2036.616577,373836.662305,171153.88701900002,170575.93064200002,-576.300708,-1093.966384,2025H1,2025
266,600436,片仔癀,212934.76773800002,-21.50503736425001,2340.788887,744236.610835,-11.928018605474682,454507.14512299997,29710.23443,24939.194754,1124.031286,18027.638141,4089.830289,532398.074023,249293.492525,248506.33531199998,-452.29945599999996,-450.87943600000006,2025Q3,2025
269,600479,千金药业,30362.516542,3.608595720925197,1646.293559,402627.859325,9.89217661835672,228986.53866199998,91158.280931,26478.652647,-332.972875,11382.125506999999,1671.860997,361465.511573,44424.741837,44581.282704000005,-126.995094,-221.90988900000002,2022FY,2022
271,600479,千金药业,4390.668863,11.152835969907073,675.393961,96019.838073,0.7761177178270565,53483.141358999994,26870.077836,5513.043671,121.011265,2388.429027,954.699395,89330.40255299999,6605.90694,6605.20459,0.0,-1102.929589,2023Q1,2023
273,600479,千金药业,11671.10914,4.0638918453219475,952.1934289999999,191280.654825,0.10874747014967641,105146.643784,50282.166502,12649.677384,-1205.940267,6069.377362,787.002931,174830.535863,16903.279319999998,16915.445833,-16.293982,-1134.056346,2023H1,2023
275,600479,千金药业,19690.820504,6.9154748560936135,1194.1030130000001,277890.96699600003,-4.007798377416392,149805.879074,70180.91256699999,19671.715468000002,-3452.3481509999997,11129.172478,2817.907429,250153.23886500002,28237.694401999997,28252.93385,-16.293982,-1422.645157,2023Q3,2023
277,600479,千金药业,32040.583488999997,2.0330100256442973,2464.057139,379848.533031,-5.657662719164355,204672.88986700002,90427.004272,26357.944306,-4543.0049,14906.705797,1573.271099,335621.741598,46193.965667000004,46041.947129,-257.122974,-1826.956955,2023FY,2023
279,600479,千金药业,4619.804786,7.507757581885449,341.627739,100074.088198,4.222304688659971,54300.017805999996,24883.700934,5982.186611,-130.675663,6046.041373,1030.0418730000001,92111.312934,7128.500323,7152.497090999999,7128.500323,-1002.454849,2024Q1,2024
281,600479,千金药业,11772.304731999999,3.282584719641833,873.9683789999999,192428.100744,0.5998755702973585,105514.89912999999,43868.668889,12336.024532,-662.054561,11475.077824,788.820017,174464.194028,17388.963141,17374.528893000002,83.37715899999999,-1528.127491,2024H1,2024
283,600479,千金药业,16807.656328,-10.954736502146933,1192.524284,271464.599363,-2.312550027253141,146459.908637,65603.995054,19517.103253999998,-1359.184533,14439.556953,2851.8550149999996,247513.23438,24058.985567,24156.843339,-199.647541,-1026.264586,2024Q3,2024
285,600479,千金药业,23075.661925,-23.393476462038254,1572.729107,362980.44921399996,-4.440739492239505,194633.86631800001,84948.50241799999,29020.739917000003,-2706.064686,22020.453081,1555.215099,331746.336457,33211.065219,33530.757402999996,-782.3288980000001,-484.876054,2024FY,2024
287,600479,千金药业,5315.531653,18.54048976272413,265.920494,100502.339538,0.4279342911950321,53033.160473,25459.595822,6537.5218159999995,34.266443,6146.170851,1079.375145,92290.09055,8003.861266,7947.098737,8.884447,-1195.116647,2025Q1,2025
289,600479,千金药业,12772.514244,16.74938463744091,554.776133,181799.869142,-5.52322221178051,90958.597869,47336.780723,13337.236857,-479.187225,10418.364841,836.758132,163626.689481,19529.452877,19437.233751,-203.81659,-1013.2100740000001,2025H1,2025
290,600479,千金药业,18735.517374000003,21.028667276468486,842.096498,271833.55465999997,0.13591285857003615,136259.067664,72194.183362,21250.169823,-1381.521264,14490.386925,3060.607188,245872.893698,30058.815164999996,29871.236367,-66.83246,-1220.99528,2025Q3,2025
292,600518,康美药业,-268867.40146100003,-134.01959398488083,-39596.86783,418015.032954,0.6653603868756938,354714.80356599996,23991.523586000003,25848.664027000003,-3105.85536,932.725988,3034.162113,488978.808508,-190605.51882,-266404.96867,-110713.483521,-22747.955126,2022FY,2022
295,600518,康美药业,-5040.857468,55.3902621458582,949.1503939999999,114394.616237,22.498085999508586,98288.217211,10376.678659000001,12589.658341,-453.08900800000004,948.604957,1285.455492,123035.525652,-5067.061108,-4430.144677,34.836434000000004,-2.912582,2023Q1,2023
296,600518,康美药业,-12585.816421,36.031804784753405,3648.371488,237700.18373400002,33.6244879277679,196130.365222,11487.568095999999,9584.828406999999,-1033.0861,1278.733067,1853.627823,258121.318829,-12098.729021,-12386.090349,73.61127900000001,740.279404,2023H1,2023
299,600518,康美药业,-14800.911722,83.44282269869127,4139.903996999999,353412.114035,29.84462969802726,293565.460675,43735.980322,38472.098384,-1368.405609,3784.218224,5397.832168,383587.184164,-13911.583408,-13254.697803000001,78.26923000000001,6671.322826,2023Q3,2023
300,600518,康美药业,10252.123111,103.84464095107333,3864.848038,487401.61430200003,16.599063640765188,404215.941235,25893.758740999998,13872.478072,-1893.359842,3239.162444,3236.228482,489461.83840600005,-12633.245507,11036.661008,-19755.156365,20216.502942,2023FY,2023
303,600518,康美药业,747.130845,117.30684291784014,988.078238,120123.95389100001,5.008397984508392,102790.14135199999,9575.823106,12636.986963,-82.157657,1036.154622,1118.835636,127075.784022,958.9132699999999,966.453198,0.159046,1357.601075,2024Q1,2024
305,600518,康美药业,1576.032584,114.48862560136534,1978.1209489999999,247433.89811100002,4.094954502808704,211413.662451,12381.263268,8711.829249,-56.799240000000005,1635.8927,115.431126,259455.452667,-4701.351788,2481.729982,192.454699,4890.71172,2024H1,2024
307,600518,康美药业,501.55375999999995,105.53496795625207,1600.767149,387355.830867,9.604570835010598,332507.572152,31298.974249000003,37600.497356,-287.419808,3216.480425,3436.866008,407772.970382,-4078.941108,1909.544364,-46.584353,5598.746851,2024Q3,2024
308,600518,康美药业,857.3662730000001,-88.33392234968656,33754.805716,518913.71996499994,6.465326486069991,442214.825754,24345.680642,19349.961902000003,-338.338329,4388.905947,1556.905241,550625.376075,-2478.839833,3465.0439880000004,-14274.004403,-113.00163300000001,2024FY,2024
311,600518,康美药业,850.5782800000001,4.131679936795024,1000.82192,129929.793756,8.163101152912237,106381.82207200001,10557.0591,11420.800444,40.416036,930.9319310000001,1175.3161289999998,130506.345712,1309.070018,1268.199974,-175.52981100000002,1021.476489,2025Q1,2025
312,600518,康美药业,1690.138986,1.0786892654174887,2280.016459,257739.709725,4.16507669025072,209188.275744,13181.120191,8198.364589,-56.664859,1311.555147,129.566238,261234.543582,2960.4689359999998,2852.190988,-79.86905,4203.4577770000005,2025H1,2025
314,600518,康美药业,1308.230931,86.06034114359072,3283.802909,395960.35146599996,2.2213478960006605,320460.26378800004,38573.958926,36781.651844,52.643938,3269.188264,3711.0255979999997,402848.732358,3173.1784629999997,3059.304345,-79.849674,3916.007124,2025Q3,2025
316,600535,天士力,-25651.404991,-114.1536014640132,9518.775379,859319.9779149999,8.063967180062548,308966.036162,151093.55606099998,11464.503604000001,3607.604747,84423.00429299999,7350.584636,734503.890663,111197.308422,110929.07108699999,-37234.941337000004,12.174445,2022FY,2022
319,600535,天士力,26607.826025,144.08731384498955,622.533686,208028.698533,10.923094959907864,71478.90410900001,67140.033451,8295.653,1191.9014359999999,16550.215085,2643.141275,167299.848356,38797.444595,38746.258261,64.27717700000001,42.657833000000004,2023Q1,2023
320,600535,天士力,70710.39338400001,245.43304229235866,3560.8570229999996,439200.07597299997,8.881105800148704,148554.18873599998,81095.26679400001,5688.0799289999995,1917.650089,18432.542306,3511.0920549999996,354333.559092,97061.704582,97003.18839400001,205.33731,-153.080865,2023H1,2023
323,600535,天士力,103242.97046,338.2765537122796,4704.810388,657139.209082,7.146768887056938,217845.351211,222861.87664499998,22875.603691999997,-245.868902,55832.436438,9220.238206999999,528389.637291,120667.17629500001,120408.87855,280.528548,-486.15494400000006,2023Q3,2023
324,600535,天士力,107107.23447699999,391.75618896742947,8275.392036,867401.416505,0.42356288050246416,288010.27579499997,165602.70503699998,11459.886434,-570.43972,62416.321628,6643.91257,723290.748876,122787.98290799999,122109.65567200001,-512.4835889999999,-819.298763,2023FY,2023
327,600535,天士力,29521.118376,12.197203451989735,1311.274156,204865.496231,-1.7286211123326967,67267.44764700001,69299.248945,7272.324532,565.685371,19938.393036,2656.5589579999996,166999.65848900002,37327.717289,37441.821066000004,73.646107,-288.071148,2024Q1,2024
328,600535,天士力,66230.84403400001,-4.920975686847901,3109.074578,437173.944462,-0.4613231239797287,142268.067355,81579.42068,5735.864573,861.939609,23087.247835,3389.0224829999997,347536.848312,79564.112751,79254.728921,126.12086200000002,-160.87667199999999,2024H1,2024
331,600535,天士力,84220.123632,-17.194290414364584,4255.194979,646255.9794569999,-1.6561528325487562,214561.430475,220902.084925,24297.125861,-1173.7585609999999,56477.053684000006,9016.74266,524080.67904399993,100014.590828,99656.934253,-3905.9352659999995,-142.840395,2024Q3,2024
332,600535,天士力,95558.616891,-15.500516900058528,7830.0058420000005,849814.186215,-2.027576846814914,279225.255201,166134.056028,12903.508193000001,647.035615,50040.377684,6640.235104,705678.8846699999,107592.25346400001,106868.980349,-23176.642734999998,-62.215627000000005,2024FY,2024
