table_name,source_name,report_type,page_number,source_method,warning_text,stock_code,stock_abbr,report_year,report_period,total_operating_revenue,operating_revenue_yoy_growth,net_profit_10k_yuan,net_profit_excl_non_recurring,net_profit_excl_non_recurring_yoy,eps,roe,serial_number,net_profit_yoy_growth,gross_profit_margin,net_profit_margin,roe_weighted_excl_non_recurring,net_asset_per_share,operating_cf_per_share,asset_cash_and_cash_equivalents,asset_trading_financial_assets,asset_accounts_receivable,asset_inventory,asset_construction_in_progress,asset_total_assets,asset_total_assets_yoy_growth,liability_short_term_loans,liability_accounts_payable,liability_advance_from_customers,liability_contract_liabilities,liability_total_liabilities,liability_total_liabilities_yoy_growth,equity_unappropriated_profit,equity_total_equity,asset_liability_ratio,total_operating_expenses,operating_expense_cost_of_sales,operating_expense_taxes_and_surcharges,operating_expense_selling_expenses,operating_expense_administrative_expenses,operating_expense_rnd_expenses,operating_expense_financial_expenses,other_income,credit_impairment_loss,asset_impairment_loss,operating_profit,total_profit,net_profit,operating_cf_cash_from_sales,operating_cf_net_amount,investing_cf_cash_from_investment_recovery,investing_cf_cash_for_investments,investing_cf_net_amount,financing_cf_cash_from_borrowing,financing_cf_cash_for_debt_repayment,financing_cf_net_amount,net_cash_flow,net_cash_flow_yoy_growth,operating_cf_ratio_of_net_cf,investing_cf_ratio_of_net_cf,financing_cf_ratio_of_net_cf,operating_revenue_qoq_growth,net_profit_qoq_growth
balance_sheet,600085_20231031_FY07.pdf,全文,5,pdfplumber.combined_pages,,600085,同仁堂,2023,2023Q3,,,,,,,,31,,,,,,,1285184.450189,37.441388,163411.992774,758609.5986050001,9953.956617,2951223.7252720003,9.085912657881568,10560.0,410355.45835900004,0.0,63185.950138,959445.359108,11.617106114785628,821747.422816,1991778.366164,32.510085592361264,,,,,,,,,,,,,,,,,,,,,,,,,,,,
income_sheet,600085_20231031_FY07.pdf,全文,7,pdfplumber.combined_pages,,600085,同仁堂,2023,2023Q3,1372138.001626,25.880995709756093,,,,,,32,48.910684919072054,,,,,,,,,,,,,,,,,,,,,,1109176.4605299998,737052.333901,12526.997532,243762.43332600003,108499.06184000001,15040.435159999999,-7704.801229000001,2558.230381,656.287466,-5999.6764729999995,259761.823588,259622.23196399998,139069.228932,,,,,,,,,,,,,,,
cash_flow_sheet,600085_20231031_FY07.pdf,全文,9,pdfplumber.combined_pages,,600085,同仁堂,2023,2023Q3,,,,,,,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1488062.371528,239434.19961500002,0.0,18789.263105,-8307.110166,23000.0,24102.115539,-117384.244179,119371.69275599999,-14.088226812031898,200.57870847522628,-6.959028538683816,-98.33507548471948,,
core_performance_indicators_sheet,600085_20231031_FY07.pdf,全文,1,pdfplumber.combined_pages,,600085,同仁堂,2023,2023Q3,1372138.001626,25.88,139069.228932,137784.649551,39.22,1.014,6.982163843853561,43,38.67,46.28438735552954,10.135221731866714,6.91766975139718,14.522718496396072,1.745794380785156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-14.226848892811345,-12.739295834872392
core_performance_indicators_sheet,600085_20240329_NJ0B.pdf;600085_20240329_94CA.pdf,全文,7,pdfplumber.combined_pages,,600085,同仁堂,2023,2023FY,1786089.15,16.19,166883.45,165660.29,18.32,1.217,13.42,47,16.92,47.29226986866808,9.343511826551325,8.976898057922059,13.457656230956562,1.3633296589158512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.515071711351633,-31.181195153231062
balance_sheet,600085_20240329_NJ0B.pdf,全文,123,pdfplumber.combined_pages,,600085,同仁堂,2023,2023FY,,,,,,,,33,,,,,,,1162398.643344,42.858404,130114.84347200001,669436.842837,13602.349068000001,2704449.18895,-0.03560032159609188,30953.2,344728.603101,0.0,62457.264925999996,859042.3576469999,0.0,726243.354828,1845406.831303,31.764041312254136,,,,,,,,,,,,,,,,,,,,,,,,,,,,
income_sheet,600085_20240329_NJ0B.pdf,全文,78,pdfplumber.combined_pages,,600085,同仁堂,2023,2023FY,1786089.145613,16.187871190966504,,,,,,33,17.202140952417633,,,,,,,,,,,,,,,,,,,,,,1471171.128067,941407.0490870001,6493.624253,51714.548548,18365.91241,9423.096263,-8899.982631,5685.947414,-1019.9386900000001,-10815.909728,308416.133703,308065.385739,166883.450963,,,,,,,,,,,,,,,
cash_flow_sheet,600085_20240329_NJ0B.pdf,全文,81,pdfplumber.combined_pages,,600085,同仁堂,2023,2023FY,,,,,,,,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2087311.8747599998,186949.185111,0.0,32451.481554,7956.51374,36860.0,32519.708079000004,-142987.816177,39472.741010000005,-77.25442140052994,473.6159190557311,20.15698311395274,-362.244456600507,,
balance_sheet,600085_20240430_HAVG.pdf,全文,6,pdfplumber.combined_pages,,600085,同仁堂,2024,2024Q1,,,,,,,,35,,,,,,,1234660.462059,41.976711,169562.341392,959968.822742,17523.409741,3125302.67625,3.8670583626858392,9927.475,388254.712994,647.2053,57062.26934199999,999122.1785159999,-9.644144299076293,894658.031043,2126180.497734,31.968813328340744,,,,,,,,,,,,,,,,,,,,,,,,,,,,
income_sheet,600085_20240430_HAVG.pdf,全文,9,pdfplumber.combined_pages,,600085,同仁堂,2024,2024Q1,526728.9154729999,2.41527793132593,,,,,,36,4.005189724451038,,,,,,,,,,,,,,,,,,,,,,427859.113017,300595.703508,4139.094643,84016.72315800001,35992.746351999995,4157.995241,-1043.149885,3113.11629,-380.279588,-139.297483,102918.011063,102864.289714,57587.75775800001,,,,,,,,,,,,,,,
cash_flow_sheet,600085_20240430_HAVG.pdf,全文,11,pdfplumber.combined_pages,,600085,同仁堂,2024,2024Q1,,,,,,,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,514643.23906899994,-25176.622142,0.0,9894.256768000001,-9752.232269,81000.0,375.0,64172.85356799999,28788.078661000003,-69.5944251274442,-87.45502761220206,-33.87594005087813,222.91468049563417,,
core_performance_indicators_sheet,600085_20240430_HAVG.pdf,全文,1,pdfplumber.combined_pages,,600085,同仁堂,2024,2024Q1,526728.9154729999,2.42,57587.75775800001,57133.910527,9.981156962623974,0.42,2.708507477110941,49,4.005189724451038,42.93161155998687,10.9330921592346,2.6871618184764223,15.506695238958603,-0.1836185625437214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.244221339158287,107.04429441762852
core_performance_indicators_sheet,600085_20240831_J7JR.pdf;600085_20240831_ETW9.pdf,全文,6,pdfplumber.combined_pages,,600085,同仁堂,2024,2024H1,976298.244854,0.02,102096.605546,99224.370357,1.35,0.744,7.57,53,3.49,43.89528805391708,10.457522184859402,4.7471099563766055,15.231781208173956,0.4336112131230247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-14.648822919226081,-22.711267948582538
balance_sheet,600085_20240831_J7JR.pdf,全文,33,pdfplumber.combined_pages,,600085,同仁堂,2024,2024H1,,,,,,,,37,,,,,,,1145500.703674,38.312259000000005,146188.756427,255765.201731,21142.253563,3132609.78504,4.109904567925741,9945.959897,386490.971766,-647.2053,51082.260469,1042403.927817,1.7806428282998368,870593.365731,2090205.857223,33.27589452076265,,,,,,,,,,,,,,,,,,,,,,,,,,,,
income_sheet,600085_20240831_J7JR.pdf,全文,37,pdfplumber.combined_pages,,600085,同仁堂,2024,2024H1,976298.244854,0.023422545201735305,,,,,,37,-2.781180544065443,,,,,,,,,,,,,,,,,,,,,,798607.6423399999,547749.31801,2706.0845289999997,21883.513119,9078.779459000001,3964.4567030000003,-1327.60142,6965.570984,-41.206210999999996,-4089.877418,187345.461069,187349.51179400002,102096.605546,,,,,,,,,,,,,,,
cash_flow_sheet,600085_20240831_J7JR.pdf,全文,40,pdfplumber.combined_pages,,600085,同仁堂,2024,2024H1,,,,,,,,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,980827.5420049999,59503.001326,0.0,21858.343385,-18100.5604,84194.249897,6917.595641,-47706.902398,-63166.17561900001,-132.70518221131275,-94.2007344008046,28.655463501823053,75.52602627987825,,
balance_sheet,600085_20241030_L9FD.pdf,全文,6,pdfplumber.combined_pages,,600085,同仁堂,2024,2024Q3,,,,,,,,39,,,,,,,1094138.3581450002,40.224146999999995,159012.82439300002,1079283.445426,24283.101304,3123881.8228450003,3.81983738000681,13140.734539000001,366744.52061300003,-647.2053,47229.168992,1073203.10816,17.36839763201757,834929.185754,2050678.7146849998,34.354792179129426,,,,,,,,,,,,,,,,,,,,,,,,,,,,
income_sheet,600085_20241030_L9FD.pdf,全文,8,pdfplumber.combined_pages,,600085,同仁堂,2024,2024Q3,1381970.9536209998,0.7166153829532897,,,,,,40,-8.72651502297334,,,,,,,,,,,,,,,,,,,,,,1148421.1350200002,778035.933492,10318.099604,240811.363387,106326.145901,13908.530433000002,-978.937797,8176.471306,-712.681149,-6291.958968,241749.63650599998,241865.593754,135005.938669,,,,,,,,,,,,,,,
cash_flow_sheet,600085_20241030_L9FD.pdf,全文,10,pdfplumber.combined_pages,,600085,同仁堂,2024,2024Q3,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1401796.857536,-5254.79107,0.0,31402.572814999996,-22341.974799,87764.024539,7292.595641,-84646.502092,-112856.405524,-194.5420165521842,4.656174406407546,19.796815869923098,75.00371972594778,,
core_performance_indicators_sheet,600085_20241030_L9FD.pdf,全文,1,pdfplumber.combined_pages,,600085,同仁堂,2024,2024Q3,1381970.9536209998,0.72,135005.938669,132043.530529,-4.17,0.984,6.583475885433275,55,-2.92,43.70099230715284,9.769086558242153,6.439015999114367,14.946511798990821,-0.03829990342541351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.764149319180744,-26.06114343882734
core_performance_indicators_sheet,600085_20250404_K6RE.pdf;600085_20250404_9F44.pdf,全文,7,pdfplumber.combined_pages,,600085,同仁堂,2024,2024FY,1859728.16,4.12,152627.49,148176.36,-10.55,1.113,11.49,58,-8.54,43.96427731347876,8.20697862409846,7.089438466764678,15.24156208108448,0.5549305660164193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.769126700954,-46.45424364833307
balance_sheet,600085_20250404_K6RE.pdf,全文,78,pdfplumber.combined_pages,,600085,同仁堂,2024,2024FY,,,,,,,,41,,,,,,,1075623.697385,44.382462,132147.37973299998,310480.74848,6179.181206,3119752.401977,3.682599216945003,18772.102986,377431.666271,647.2053,31399.781650999998,1029652.3087940001,6.08701398906106,838617.595007,2090100.093183,33.00429573005554,,,,,,,,,,,,,,,,,,,,,,,,,,,,
income_sheet,600085_20250404_K6RE.pdf,全文,83,pdfplumber.combined_pages,,600085,同仁堂,2024,2024FY,1859728.160493,4.122919343688549,,,,,,41,-11.725176490750895,,,,,,,,,,,,,,,,,,,,,,1592359.932357,1042112.1147370001,5549.292039,63153.920680999996,18307.692428,11173.506878,-3973.3581329999997,10567.82888,-620.188542,-6277.345136,279857.67928000004,280538.31024699996,152627.492598,,,,,,,,,,,,,,,
cash_flow_sheet,600085_20250404_K6RE.pdf,全文,86,pdfplumber.combined_pages,,600085,同仁堂,2024,2024FY,,,,,,,,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000789.056955,76098.527275,2669.422418,51955.143855,-66211.71589600001,137684.218669,48573.937992,-161005.813309,-148046.038775,-475.05892670968575,-51.40193409068807,44.723733538476104,108.75388132045616,,
balance_sheet,600085_20250430_4MZB.pdf,全文,5,pdfplumber.combined_pages,,600085,同仁堂,2025,2025Q1,,,,,,,,43,,,,,,,1137746.482716,40.399361999999996,177223.502511,1086561.641383,32809.229692,3231170.039106,3.5713615304341,12104.0505,389137.665878,,28402.110406,1055048.893948,-5.081522668168016,896838.3120350001,2176121.1451580003,32.65222446293512,,,,,,,,,,,,,,,,,,,,,,,,,,,,
income_sheet,600085_20250430_4MZB.pdf,全文,7,pdfplumber.combined_pages,,600085,同仁堂,2025,2025Q1,527567.631868,0.15923112826394753,,,,,,44,-2.508766044152099,,,,,,,,,,,,,,,,,,,,,,429871.490896,287458.55394899996,4357.047855,102420.97217200001,36715.784961000005,3646.5442009999997,-4727.412242,2212.590928,-223.55752999999999,,99687.50852100001,99609.911284,58220.717028,,,,,,,,,,,,,,,
cash_flow_sheet,600085_20250430_4MZB.pdf,全文,9,pdfplumber.combined_pages,,600085,同仁堂,2025,2025Q1,,,,,,,,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,496250.541434,83258.069858,,7449.723473,-4826.407846,114600.0,118990.9276,-19211.864184000002,58697.812203999994,103.89624780176638,141.84186212706297,-8.22246633183903,-32.730119680151894,,
core_performance_indicators_sheet,600085_20250430_4MZB.pdf,全文,1,pdfplumber.combined_pages,,600085,同仁堂,2025,2025Q1,527567.631868,0.16,58220.717028,58084.613592999995,1.66,0.425,2.675435471850663,60,1.1,45.5124733617237,11.03568784571816,2.6691810666075155,15.885264454014928,0.6077678444364143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.425886794365967,230.39495748355355
balance_sheet,600085_20250830_E6JX.pdf,全文,37,pdfplumber.combined_pages,,600085,同仁堂,2025,2025H1,,,,,,,,45,,,,,,,1125270.0451719998,10037.212882,146799.308338,334609.56025100005,33951.381984,3194666.310348,2.4012773681503328,11900.0,360946.03074,0.0,45943.673508,1076742.661108,-2.1727433903547615,864593.9699700001,2117923.64924,33.704385889076114,,,,,,,,,,,,,,,,,,,,,,,,,,,,
income_sheet,600085_20250830_E6JX.pdf,全文,41,pdfplumber.combined_pages,,600085,同仁堂,2025,2025H1,976889.809275,0.06059259290058688,,,,,,45,-11.868476341714238,,,,,,,,,,,,,,,,,,,,,,813225.7969300001,544269.791463,3224.438175,42411.20427,11000.90992,3763.901879,-5558.878106,3819.2100130000003,-2170.9464329999996,-4839.786842,161387.324902,161257.398763,94549.888063,,,,,,,,,,,,,,,
cash_flow_sheet,600085_20250830_E6JX.pdf,全文,45,pdfplumber.combined_pages,,600085,同仁堂,2025,2025H1,,,,,,,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,997721.5574350001,195313.58696400002,,14351.487147,-28305.742188,114400.0,124964.24099,-132431.905253,32557.665618,151.54287923710686,599.900463551717,-86.94033079678397,-406.76105838430567,,
core_performance_indicators_sheet,600085_20250830_E6JX.pdf;600085_20250830_JKJ6.pdf,全文,6,pdfplumber.combined_pages,,600085,同仁堂,2025,2025H1,976889.809275,0.06,94549.888063,94232.12104700001,-5.03,0.689,6.99,63,-7.39,44.28544690552863,9.6786645909604,4.44926903199813,15.433644864328556,1.4232810231200832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-14.831359949804016,-37.60095565719626
balance_sheet,600085_20251031_07MK.pdf,全文,6,pdfplumber.combined_pages,,600085,同仁堂,2025,2025Q3,,,,,,,,47,,,,,,,1091000.974934,16039.284094,158349.984031,1112490.3777649999,35987.357975,3181904.968438,1.992227537724269,13000.0,347638.829561,0.0,42483.524221,1036475.8909459999,-6.578959776704961,887799.666437,2145429.0774919996,32.57406808899157,,,,,,,,,,,,,,,,,,,,,,,,,,,,
income_sheet,600085_20251031_07MK.pdf,全文,8,pdfplumber.combined_pages,,600085,同仁堂,2025,2025Q3,1330791.480027,-3.7033682553096288,,,,,,48,-19.696158827992598,,,,,,,,,,,,,,,,,,,,,,1131829.950151,747080.1785050001,11123.762655,261217.05392600002,102568.940486,14292.983387,-4452.968808,5636.195337,-2818.118292,-7252.590091,196290.88385699998,195914.603993,117755.58453,,,,,,,,,,,,,,,
cash_flow_sheet,600085_20251031_07MK.pdf,全文,10,pdfplumber.combined_pages,,600085,同仁堂,2025,2025Q3,,,,,,,,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1368626.949015,198786.343281,146.520511,24606.110682,-40241.245616,131100.0,136860.9276,-156939.845894,-601.541819,99.46698477928035,-33046.13860620054,6689.6838000218895,26089.598584333835,,
core_performance_indicators_sheet,600085_20251031_07MK.pdf,全文,1,pdfplumber.combined_pages,,600085,同仁堂,2025,2025Q3,1330791.480027,-3.7,117755.58453,116267.011226,-11.95,0.859,5.488672907689679,66,-12.78,43.86196562591137,8.848537603172128,5.419289430061972,15.650413395859925,1.4501008131370279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-21.23654505674829,-36.12379306799126
balance_sheet,600129_20230331_BTSP.pdf,全文,86,pdfplumber.combined_pages,,600129,太极集团,2022,2022FY,,,,,,,,49,,,,,,,235684.37458099998,25524.475,199161.855794,72.048379,73950.391547,1470719.7661950001,11.67176601164647,337184.38190700003,159399.576258,30262.278339999997,137387.55212100002,1177995.321821,16.00757587433645,30870.656601,292724.44437399996,80.096517970155,,,,,,,,,,,,,,,,,,,,,,,,,,,,
income_sheet,600129_20230331_BTSP.pdf,全文,90,pdfplumber.combined_pages,,600129,太极集团,2022,2022FY,1405065.9364389998,15.648686562710765,,,,,,49,158.79262874391432,,,,,,,,,,,,,,,,,,,,,,1349399.229806,766810.148684,537.381973,12886.418275,14985.605661000001,1037.713783,2571.356428,5525.591282,-209.874639,-6156.628867,42999.470616000006,44278.984243,34970.284236,,,,,,,,,,,,,,,
cash_flow_sheet,600129_20230331_BTSP.pdf,全文,94,pdfplumber.combined_pages,,600129,太极集团,2022,2022FY,,,,,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1403281.303264,180076.893271,6719.225759999999,53012.981932,-34874.806645,353439.00392,354303.0,-41243.888093,103957.884487,359.04895342210096,173.2210059483451,-33.5470530370028,-39.67365082170134,,
core_performance_indicators_sheet,600129_20230331_BTSP.pdf;600129_20230331_LJR3.pdf,全文,5,pdfplumber.combined_pages,,600129,太极集团,2022,2022FY,1405065.9364389998,15.65,34970.284236,36662.947469,,0.63,12.08,67,158.79262874391432,45.42532639945679,2.4888713994895295,12.524730398721848,5.273517330058568,3.2441384232142156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
balance_sheet,600129_20230428_CBJZ.pdf,全文,6,pdfplumber.combined_pages,,600129,太极集团,2023,2023Q1,,,,,,,,52,,,,,,,175876.767248,24237.1542,263716.202374,228032.188177,88374.587178,1463900.651061,-1.727402803304692,306596.8,166602.90065999998,36232.150152999995,51264.740466,1147676.412454,-6.14074892909394,54203.24944400001,316224.23860700004,78.3985177971054,,,,,,,,,,,,,,,,,,,,,,,,,,,,
income_sheet,600129_20230428_CBJZ.pdf,全文,8,pdfplumber.combined_pages,,600129,太极集团,2023,2023Q1,442724.53771400003,25.267057003159277,,,,,,52,991.1596769003072,,,,,,,,,,,,,,,,,,,,,,412870.70441,216953.523507,4810.172162,165914.974562,18578.624766999998,3802.6695200000004,2810.739892,530.354976,-779.1715690000001,-37.574707000000004,28303.058249,28433.330680000003,23496.403036,,,,,,,,,,,,,,,
cash_flow_sheet,600129_20230428_CBJZ.pdf,全文,11,pdfplumber.combined_pages,,600129,太极集团,2023,2023Q1,,,,,,,,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,358922.1222,-16757.090105000003,2361.482401,18312.67135,-16216.342881999999,25979.744405,50948.711,-28829.219736000003,-61803.41386,-390.5622244864413,27.11353476841741,26.23858759442322,46.64664609192189,,
core_performance_indicators_sheet,600129_20230428_CBJZ.pdf,全文,2,pdfplumber.combined_pages,,600129,太极集团,2023,2023Q1,442724.53771400003,25.27,23496.403036,23852.09175,227.59,0.42,7.4,72,991.1596769003072,50.995821323291565,5.30722854380813,7.542777825972763,5.652532432791897,-0.2995342663009639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
balance_sheet,600129_20230825_122K.pdf,全文,34,pdfplumber.combined_pages,,600129,太极集团,2023,2023H1,,,,,,,,53,,,,,,,127336.60666500001,23789.972,275764.365487,238623.87662800003,93261.880472,1462749.791201,-1.8046607697996524,309120.8,200263.876888,37327.848927,33059.378641,1113028.971466,-9.086663258692841,87241.396919,349720.81973499997,76.09154881862197,,,,,,,,,,,,,,,,,,,,,,,,,,,,
income_sheet,600129_20230825_122K.pdf,全文,39,pdfplumber.combined_pages,,600129,太极集团,2023,2023H1,905135.107742,24.84708552335773,,,,,,53,352.8919279395659,,,,,,,,,,,,,,,,,,,,,,833619.559945,451207.07129700005,1204.366105,321130.778817,35656.941643,8861.142478,6087.3113189999995,892.6792119999999,-629.943383,-20.0,69020.275138,69226.869947,56534.550511,,,,,,,,,,,,,,,
cash_flow_sheet,600129_20230825_122K.pdf,全文,43,pdfplumber.combined_pages,,600129,太极集团,2023,2023H1,,,,,,,,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,757262.52415,-42854.64245,2381.353072,29046.585444,-26027.707491999998,213608.134405,214565.8878,-29084.383372000004,-97968.22509400001,-606.1911404863588,43.743410079014076,26.567499275429913,29.687567927349594,,
core_performance_indicators_sheet,600129_20230825_122K.pdf;600129_20230825_VR0U.pdf,全文,5,pdfplumber.combined_pages,,600129,太极集团,2023,2023H1,905135.107742,24.85,56534.550511,57174.650003999996,214.36,1.02,16.93,74,342.26,50.150307126788384,6.24597919442482,16.34865492060894,6.309685544599731,-0.7731862180543021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.446564542288172,40.60938359109957
balance_sheet,600129_20231027_S8AN.pdf,全文,6,pdfplumber.combined_pages,,600129,太极集团,2023,2023Q3,,,,,,,,56,,,,,,,101585.377223,17210.775,270500.260833,269759.234043,103483.565431,1428196.583955,-4.1242399127415155,311650.0,176253.421136,41836.075006,24787.914438,1058849.576465,-13.950120224816317,106516.880443,369347.00749,74.13892375605644,,,,,,,,,,,,,,,,,,,,,,,,,,,,
income_sheet,600129_20231027_S8AN.pdf,全文,8,pdfplumber.combined_pages,,600129,太极集团,2023,2023Q3,1218274.163345,14.577912886540004,,,,,,56,206.50617401410486,,,,,,,,,,,,,,,,,,,,,,1131190.525105,621423.185724,13849.242269,416245.416164,55200.395016999995,14893.271938,9579.013993,7565.598984,-468.608241,-155.0,91367.199051,91155.03954,75810.034035,,,,,,,,,,,,,,,
cash_flow_sheet,600129_20231027_S8AN.pdf,全文,11,pdfplumber.combined_pages,,600129,太极集团,2023,2023Q3,,,,,,,,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1097430.372725,-47643.296178,4909.469024,49760.018181,-37484.349553,279730.134405,278826.8878,-35636.353923,-120765.98288599998,-347.55699762109214,39.45092404288553,31.03883118177763,29.508602564548177,,
core_performance_indicators_sheet,600129_20231027_S8AN.pdf,全文,1,pdfplumber.combined_pages,,600129,太极集团,2023,2023Q3,1218274.163345,14.58,75810.034035,71512.88645800001,121.76,1.36,5.19,76,197.57,48.991515668544906,6.2227400297851965,19.361978033607382,6.6259293585660775,-0.8547006161765536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-32.28116399155004,-41.65688757644242
balance_sheet,600129_20240329_18XF.pdf,全文,87,pdfplumber.combined_pages,,600129,太极集团,2023,2023FY,,,,,,,,57,,,,,,,193500.885717,16586.55,197805.776316,269063.247471,73109.926038,1441177.408352,-3.4362584975482946,328409.14514499996,149134.555997,28848.425258,51626.786839,1066593.2484040002,-10.145139021000258,88690.22222000001,374584.159948,74.00846295694156,,,,,,,,,,,,,,,,,,,,,,,,,,,,
income_sheet,600129_20240329_18XF.pdf,全文,91,pdfplumber.combined_pages,,600129,太极集团,2023,2023FY,1562264.841693,10.584012912580613,,,,,,57,146.6486805738334,,,,,,,,,,,,,,,,,,,,,,1456552.930646,802998.434613,1627.530907,55848.933946000005,74035.613988,23362.394881,14665.799933000002,11980.482861,-79.498478,-9944.751982,102296.672734,102660.380497,82212.49180599999,,,,,,,,,,,,,,,
cash_flow_sheet,600129_20240329_18XF.pdf,全文,95,pdfplumber.combined_pages,,600129,太极集团,2023,2023FY,,,,,,,,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1526215.191701,67153.661517,4909.469024,83558.97696100001,-62707.517463,406285.134405,397360.2,-36361.094755,-31971.199469,-130.8389321603035,-210.04423553803076,196.1375190937163,113.73078069922444,,
core_performance_indicators_sheet,600129_20240329_18XF.pdf;600129_20240329_KYNZ.pdf,全文,5,pdfplumber.combined_pages,,600129,太极集团,2023,2023FY,1562264.841693,10.58,82212.49180599999,77444.843263,111.35,1.48,23.82,78,131.99,48.600364471954435,5.262391472428433,20.674884723836414,6.743312902268462,1.2089089730997125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.852371396340244,-66.78445050144525
