rule_name,description,formula,table_scope,stock_code,stock_abbr,report_period,report_year,actual_value,expected_value,difference,status
balance_equation,校验资产总计是否与负债合计和所有者权益合计闭合。,A=L+E,balance_sheet,600535,天士力,2023Q3,2023,1767543.8339119998,1767543.8339119998,0.0,pass
balance_equation,校验资产总计是否与负债合计和所有者权益合计闭合。,A=L+E,balance_sheet,600535,天士力,2023FY,2023,1671428.509386,1671428.5093859998,2.3283064365386963e-10,pass
balance_equation,校验资产总计是否与负债合计和所有者权益合计闭合。,A=L+E,balance_sheet,600535,天士力,2024Q1,2024,1751700.989752,1751700.989752,0.0,pass
balance_equation,校验资产总计是否与负债合计和所有者权益合计闭合。,A=L+E,balance_sheet,600535,天士力,2024H1,2024,1760426.3789549998,1760426.3789549998,0.0,pass
balance_equation,校验资产总计是否与负债合计和所有者权益合计闭合。,A=L+E,balance_sheet,600535,天士力,2024Q3,2024,1683474.520385,1683474.520385,0.0,pass
balance_equation,校验资产总计是否与负债合计和所有者权益合计闭合。,A=L+E,balance_sheet,600535,天士力,2024FY,2024,1497629.536269,1497629.536269,0.0,pass
balance_equation,校验资产总计是否与负债合计和所有者权益合计闭合。,A=L+E,balance_sheet,600535,天士力,2025Q1,2025,1499674.716987,1499674.716987,0.0,pass
balance_equation,校验资产总计是否与负债合计和所有者权益合计闭合。,A=L+E,balance_sheet,600535,天士力,2025H1,2025,1544859.678775,1544859.678775,0.0,pass
balance_equation,校验资产总计是否与负债合计和所有者权益合计闭合。,A=L+E,balance_sheet,600535,天士力,2025Q3,2025,1495731.3565180001,1495731.3565180001,0.0,pass
balance_equation,校验资产总计是否与负债合计和所有者权益合计闭合。,A=L+E,balance_sheet,600557,康缘药业,2022FY,2022,679580.4201359999,679580.420136,1.1641532182693481e-10,pass
balance_equation,校验资产总计是否与负债合计和所有者权益合计闭合。,A=L+E,balance_sheet,600557,康缘药业,2023Q1,2023,671819.948333,671819.948333,0.0,pass
balance_equation,校验资产总计是否与负债合计和所有者权益合计闭合。,A=L+E,balance_sheet,600557,康缘药业,2023H1,2023,680435.337591,680435.337591,0.0,pass
balance_equation,校验资产总计是否与负债合计和所有者权益合计闭合。,A=L+E,balance_sheet,600557,康缘药业,2023Q3,2023,669586.787522,669586.787522,0.0,pass
balance_equation,校验资产总计是否与负债合计和所有者权益合计闭合。,A=L+E,balance_sheet,600557,康缘药业,2023FY,2023,711732.166752,711732.166752,0.0,pass
balance_equation,校验资产总计是否与负债合计和所有者权益合计闭合。,A=L+E,balance_sheet,600557,康缘药业,2024Q1,2024,737997.11732,737997.11732,0.0,pass
balance_equation,校验资产总计是否与负债合计和所有者权益合计闭合。,A=L+E,balance_sheet,600557,康缘药业,2024H1,2024,705424.759887,705424.7598870001,1.1641532182693481e-10,pass
balance_equation,校验资产总计是否与负债合计和所有者权益合计闭合。,A=L+E,balance_sheet,600557,康缘药业,2024Q3,2024,690273.955164,690273.955164,0.0,pass
balance_equation,校验资产总计是否与负债合计和所有者权益合计闭合。,A=L+E,balance_sheet,600557,康缘药业,2024FY,2024,690676.238138,690676.2381379999,1.1641532182693481e-10,pass
balance_equation,校验资产总计是否与负债合计和所有者权益合计闭合。,A=L+E,balance_sheet,600557,康缘药业,2025Q1,2025,688477.809297,688477.8092969999,1.1641532182693481e-10,pass
balance_equation,校验资产总计是否与负债合计和所有者权益合计闭合。,A=L+E,balance_sheet,600557,康缘药业,2025H1,2025,683338.655155,683338.655155,0.0,pass
balance_equation,校验资产总计是否与负债合计和所有者权益合计闭合。,A=L+E,balance_sheet,600557,康缘药业,2025Q3,2025,674025.034955,674025.034955,0.0,pass
balance_equation,校验资产总计是否与负债合计和所有者权益合计闭合。,A=L+E,balance_sheet,600566,济川药业,2022FY,2022,1498120.224123,1498120.224123,0.0,pass
balance_equation,校验资产总计是否与负债合计和所有者权益合计闭合。,A=L+E,balance_sheet,600566,济川药业,2023Q1,2023,1577084.032103,1577084.032103,0.0,pass
balance_equation,校验资产总计是否与负债合计和所有者权益合计闭合。,A=L+E,balance_sheet,600566,济川药业,2023H1,2023,1638741.2413309999,1638741.241331,2.3283064365386963e-10,pass
balance_equation,校验资产总计是否与负债合计和所有者权益合计闭合。,A=L+E,balance_sheet,600566,济川药业,2023Q3,2023,1660065.456375,1660065.456375,0.0,pass
balance_equation,校验资产总计是否与负债合计和所有者权益合计闭合。,A=L+E,balance_sheet,600566,济川药业,2024Q1,2024,1936140.536816,1936140.536816,0.0,pass
balance_equation,校验资产总计是否与负债合计和所有者权益合计闭合。,A=L+E,balance_sheet,600566,济川药业,2024H1,2024,1804956.3593189998,1804956.359319,2.3283064365386963e-10,pass
balance_equation,校验资产总计是否与负债合计和所有者权益合计闭合。,A=L+E,balance_sheet,600566,济川药业,2024Q3,2024,1815177.61848,1815177.6184799997,2.3283064365386963e-10,pass
balance_equation,校验资产总计是否与负债合计和所有者权益合计闭合。,A=L+E,balance_sheet,600566,济川药业,2025Q1,2025,1833349.757836,1833349.757836,0.0,pass
balance_equation,校验资产总计是否与负债合计和所有者权益合计闭合。,A=L+E,balance_sheet,600566,济川药业,2024FY,2024,1845949.390646,1845949.390646,0.0,pass
balance_equation,校验资产总计是否与负债合计和所有者权益合计闭合。,A=L+E,balance_sheet,600566,济川药业,2025H1,2025,1667603.533165,1667603.5331650001,2.3283064365386963e-10,pass
balance_equation,校验资产总计是否与负债合计和所有者权益合计闭合。,A=L+E,balance_sheet,600566,济川药业,2025Q3,2025,1653353.1541809998,1653353.154181,2.3283064365386963e-10,pass
balance_equation,校验资产总计是否与负债合计和所有者权益合计闭合。,A=L+E,balance_sheet,600572,康恩贝,2022FY,2022,1092996.494951,1092996.494951,0.0,pass
balance_equation,校验资产总计是否与负债合计和所有者权益合计闭合。,A=L+E,balance_sheet,600572,康恩贝,2023Q1,2023,1177327.28703,1177327.28703,0.0,pass
balance_equation,校验资产总计是否与负债合计和所有者权益合计闭合。,A=L+E,balance_sheet,600572,康恩贝,2023H1,2023,1148710.920463,1148710.920463,0.0,pass
balance_equation,校验资产总计是否与负债合计和所有者权益合计闭合。,A=L+E,balance_sheet,600572,康恩贝,2023Q3,2023,1116178.374752,1116178.374752,0.0,pass
balance_equation,校验资产总计是否与负债合计和所有者权益合计闭合。,A=L+E,balance_sheet,600572,康恩贝,2023FY,2023,1123824.151301,1123824.151301,0.0,pass
balance_equation,校验资产总计是否与负债合计和所有者权益合计闭合。,A=L+E,balance_sheet,600572,康恩贝,2024Q1,2024,1131039.9054430001,1131039.905443,2.3283064365386963e-10,pass
balance_equation,校验资产总计是否与负债合计和所有者权益合计闭合。,A=L+E,balance_sheet,600572,康恩贝,2024H1,2024,1025445.82376,1025445.8237599999,1.1641532182693481e-10,pass
balance_equation,校验资产总计是否与负债合计和所有者权益合计闭合。,A=L+E,balance_sheet,600572,康恩贝,2024Q3,2024,974919.7613469999,974919.7613469999,0.0,pass
balance_equation,校验资产总计是否与负债合计和所有者权益合计闭合。,A=L+E,balance_sheet,600572,康恩贝,2024FY,2024,990177.650908,990177.6509080001,1.1641532182693481e-10,pass
balance_equation,校验资产总计是否与负债合计和所有者权益合计闭合。,A=L+E,balance_sheet,600572,康恩贝,2025Q1,2025,996900.154792,996900.154793,1.00000761449337e-06,pass
balance_equation,校验资产总计是否与负债合计和所有者权益合计闭合。,A=L+E,balance_sheet,600572,康恩贝,2025H1,2025,981473.4644950001,981473.464495,1.1641532182693481e-10,pass
balance_equation,校验资产总计是否与负债合计和所有者权益合计闭合。,A=L+E,balance_sheet,600572,康恩贝,2025Q3,2025,1013325.996583,1013325.9965830001,1.1641532182693481e-10,pass
balance_equation,校验资产总计是否与负债合计和所有者权益合计闭合。,A=L+E,balance_sheet,600594,益佰制药,2023Q1,2023,497045.352286,497045.3522859999,5.820766091346741e-11,pass
balance_equation,校验资产总计是否与负债合计和所有者权益合计闭合。,A=L+E,balance_sheet,600594,益佰制药,2022FY,2022,486580.75094399997,486580.75094399997,0.0,pass
balance_equation,校验资产总计是否与负债合计和所有者权益合计闭合。,A=L+E,balance_sheet,600594,益佰制药,2023H1,2023,486580.75094399997,486580.75094399997,0.0,pass
balance_equation,校验资产总计是否与负债合计和所有者权益合计闭合。,A=L+E,balance_sheet,600594,益佰制药,2023Q3,2023,490138.40825,490138.40825,0.0,pass
balance_equation,校验资产总计是否与负债合计和所有者权益合计闭合。,A=L+E,balance_sheet,600594,益佰制药,2023FY,2023,478035.391687,478035.39168700005,5.820766091346741e-11,pass
balance_equation,校验资产总计是否与负债合计和所有者权益合计闭合。,A=L+E,balance_sheet,600594,益佰制药,2024Q1,2024,470579.83618900005,470579.836189,5.820766091346741e-11,pass
balance_equation,校验资产总计是否与负债合计和所有者权益合计闭合。,A=L+E,balance_sheet,600594,益佰制药,2024H1,2024,440585.814533,440585.814533,0.0,pass
balance_equation,校验资产总计是否与负债合计和所有者权益合计闭合。,A=L+E,balance_sheet,600594,益佰制药,2024Q3,2024,416715.749104,416715.74910399993,5.820766091346741e-11,pass
balance_equation,校验资产总计是否与负债合计和所有者权益合计闭合。,A=L+E,balance_sheet,600594,益佰制药,2025Q1,2025,399490.280873,399490.280873,0.0,pass
balance_equation,校验资产总计是否与负债合计和所有者权益合计闭合。,A=L+E,balance_sheet,600594,益佰制药,2024FY,2024,409970.124148,409970.124148,0.0,pass
balance_equation,校验资产总计是否与负债合计和所有者权益合计闭合。,A=L+E,balance_sheet,600594,益佰制药,2025H1,2025,405232.153848,405232.153848,0.0,pass
balance_equation,校验资产总计是否与负债合计和所有者权益合计闭合。,A=L+E,balance_sheet,600594,益佰制药,2025Q3,2025,383818.852158,383818.852158,0.0,pass
balance_equation,校验资产总计是否与负债合计和所有者权益合计闭合。,A=L+E,balance_sheet,600613,神奇制药,2022FY,2022,338108.550875,338108.55087499996,5.820766091346741e-11,pass
balance_equation,校验资产总计是否与负债合计和所有者权益合计闭合。,A=L+E,balance_sheet,600613,神奇制药,2023Q1,2023,317567.71925,317567.71925,0.0,pass
balance_equation,校验资产总计是否与负债合计和所有者权益合计闭合。,A=L+E,balance_sheet,600613,神奇制药,2023H1,2023,326372.988581,326372.988581,0.0,pass
balance_equation,校验资产总计是否与负债合计和所有者权益合计闭合。,A=L+E,balance_sheet,600613,神奇制药,2023Q3,2023,321191.058664,321191.058664,0.0,pass
balance_equation,校验资产总计是否与负债合计和所有者权益合计闭合。,A=L+E,balance_sheet,600613,神奇制药,2024Q1,2024,329234.307529,329234.307529,0.0,pass
balance_equation,校验资产总计是否与负债合计和所有者权益合计闭合。,A=L+E,balance_sheet,600613,神奇制药,2023FY,2023,327933.567882,327933.567882,0.0,pass
balance_equation,校验资产总计是否与负债合计和所有者权益合计闭合。,A=L+E,balance_sheet,600613,神奇制药,2024H1,2024,315021.281165,315021.281165,0.0,pass
balance_equation,校验资产总计是否与负债合计和所有者权益合计闭合。,A=L+E,balance_sheet,600613,神奇制药,2024Q3,2024,321129.13685300003,321129.136853,5.820766091346741e-11,pass
balance_equation,校验资产总计是否与负债合计和所有者权益合计闭合。,A=L+E,balance_sheet,600613,神奇制药,2025Q1,2025,312256.629908,312256.629908,0.0,pass
balance_equation,校验资产总计是否与负债合计和所有者权益合计闭合。,A=L+E,balance_sheet,600613,神奇制药,2024FY,2024,311581.26287800004,311581.26287800004,0.0,pass
balance_equation,校验资产总计是否与负债合计和所有者权益合计闭合。,A=L+E,balance_sheet,600613,神奇制药,2025H1,2025,300401.274825,300401.274825,0.0,pass
balance_equation,校验资产总计是否与负债合计和所有者权益合计闭合。,A=L+E,balance_sheet,600613,神奇制药,2025Q3,2025,308618.241678,308618.24167799996,5.820766091346741e-11,pass
balance_equation,校验资产总计是否与负债合计和所有者权益合计闭合。,A=L+E,balance_sheet,600671,天目药业,2023Q1,2023,28420.962452,28420.962452,0.0,pass
balance_equation,校验资产总计是否与负债合计和所有者权益合计闭合。,A=L+E,balance_sheet,600671,天目药业,2022FY,2022,29983.982742,29983.982742,0.0,pass
balance_equation,校验资产总计是否与负债合计和所有者权益合计闭合。,A=L+E,balance_sheet,600671,天目药业,2023H1,2023,25660.584853,25660.584853,0.0,pass
balance_equation,校验资产总计是否与负债合计和所有者权益合计闭合。,A=L+E,balance_sheet,600671,天目药业,2023Q3,2023,34044.250183,34044.250183,0.0,pass
balance_equation,校验资产总计是否与负债合计和所有者权益合计闭合。,A=L+E,balance_sheet,600671,天目药业,2023FY,2023,34628.855633,34628.855633,0.0,pass
balance_equation,校验资产总计是否与负债合计和所有者权益合计闭合。,A=L+E,balance_sheet,600671,天目药业,2024Q1,2024,31267.931964,31267.931964,0.0,pass
balance_equation,校验资产总计是否与负债合计和所有者权益合计闭合。,A=L+E,balance_sheet,600671,天目药业,2024H1,2024,33314.822508,33314.822508000005,7.275957614183426e-12,pass
balance_equation,校验资产总计是否与负债合计和所有者权益合计闭合。,A=L+E,balance_sheet,600671,天目药业,2024Q3,2024,36635.129879,36635.129879,0.0,pass
balance_equation,校验资产总计是否与负债合计和所有者权益合计闭合。,A=L+E,balance_sheet,600671,天目药业,2024FY,2024,44146.323769,44146.323769,0.0,pass
balance_equation,校验资产总计是否与负债合计和所有者权益合计闭合。,A=L+E,balance_sheet,600671,天目药业,2025Q1,2025,43021.951916000005,43021.951916,7.275957614183426e-12,pass
balance_equation,校验资产总计是否与负债合计和所有者权益合计闭合。,A=L+E,balance_sheet,600671,天目药业,2025H1,2025,40470.69478,40470.69478,0.0,pass
