serial_number,stock_code,stock_abbr,asset_cash_and_cash_equivalents,asset_accounts_receivable,asset_inventory,asset_trading_financial_assets,asset_construction_in_progress,asset_total_assets,asset_total_assets_yoy_growth,liability_accounts_payable,liability_advance_from_customers,liability_total_liabilities,liability_total_liabilities_yoy_growth,liability_contract_liabilities,liability_short_term_loans,asset_liability_ratio,equity_unappropriated_profit,equity_total_equity,report_period,report_year
214,600351,亚宝药业,64095.878084,20914.858705000002,22855.421019,1506.924909,1047.325562,345358.55688000005,-2.5496182188230656,13209.25845,37.928366,65099.94912999999,-7.842483582189022,4788.433738000001,9005.875,18.849959797758807,121631.24863,280258.60775,2025H1,2025
217,600351,亚宝药业,64540.788264999996,24184.210745,30433.015110000004,895.9944550000001,1062.826693,334272.135158,-5.677891741727064,11621.003601999999,27.332869,58577.33569199999,-18.66992430404855,5176.561779,5000.326389,17.523846450531185,125700.953948,275694.799466,2025Q3,2025
219,600422,昆药集团,165839.16405,243686.745506,168070.59528699997,31940.161807999997,6465.128824,943195.821984,6.0614484447123615,69309.744303,0.0,428943.624747,11.582070064026322,18637.480878,91276.367259,45.47768498854487,271519.17075,514252.197237,2022FY,2022
220,600422,昆药集团,128120.895211,285973.56281100004,171765.04385,31940.161807999997,6974.955442,924443.4553469999,-1.9881732085660389,70807.065225,0.0,397506.76717199996,-8.209313628719144,9565.07503,63643.075212,42.99957610958384,284621.901463,526936.688175,2023Q1,2023
222,600422,昆药集团,123859.336608,268017.36467,179292.700704,8000.0,7582.9813030000005,902572.90796,-4.306943805004383,75160.796775,0.0,378030.388483,-11.955018056565642,9088.54889,52668.199777,41.88364010808016,281726.1117,524542.519477,2023H1,2023
224,600422,昆药集团,112518.946752,280911.49525700003,167155.56521099998,48139.780226,9351.1921,929052.960489,-1.4994618471963495,69471.49272899999,0.0,388126.206163,-11.250124349301757,8757.221022,66373.126287,41.77654263743078,297992.139827,540926.754326,2023Q3,2023
226,600422,昆药集团,149301.031273,255099.798502,168824.728029,60379.53766,9584.015911,956538.327317,1.4146060682217818,66471.13137799999,0.0,408881.387421,-6.289931548092971,9060.391957,72548.743436,42.74594919451621,301732.396027,547656.939896,2023FY,2023
229,600422,昆药集团,95983.011281,298628.92302800005,178650.759386,100288.538157,10467.745867,982082.3630709999,2.670466517076054,82022.59910800001,0.0,422658.682128,4.204024908433483,8029.459367,73827.667644,43.03698936271843,313601.74148200004,559423.680943,2024Q1,2024
230,600422,昆药集团,143521.394954,295517.06642399996,177851.329726,78546.489809,10356.586295000001,1005778.626993,5.147760238119724,71431.399466,0.0,450222.25863199995,10.680771894897823,7429.182677,70949.650186,44.76355398185782,309538.450932,555556.368361,2024H1,2024
232,600422,昆药集团,130856.800309,308974.810201,157692.432509,70398.29,4717.198485,1002169.1857200001,4.770416103554399,68250.921719,0.0,430941.980475,8.450024558301767,11133.898987999999,62567.826467,43.00092106358203,325329.703309,571227.205245,2024Q3,2024
234,600422,昆药集团,226573.95799899998,281696.084873,153979.03697000002,47128.202464999995,7645.773887,1261136.713357,2.5699332854700145,56466.691401,0.0,586509.955863,42.07303861011506,8332.344992,65804.494426,46.506453237871284,360176.135533,674626.7574939999,2024FY,2024
236,600422,昆药集团,119946.14887,340469.761742,161188.01501099998,151117.469473,8285.812104,1270452.416169,0.7386750947248896,64164.630934,0.0,584342.310083,-13.471488676908896,5337.71431,78432.160197,45.99482063602677,369224.36771900003,686110.106086,2025Q1,2025
238,600422,昆药集团,124901.572098,325014.070053,55332.905953999994,110562.32,8617.944695999999,1265778.882712,0.36809406195488664,53867.851621,94.21246,588670.564267,-11.455462643162335,8039.340601999999,82630.695775,46.506587549141386,357302.384808,677108.318445,2025H1,2025
240,600422,昆药集团,79404.459936,312038.33500900003,143044.07305099998,196544.854441,7780.628283,1200613.1968629998,-4.79912414355883,52994.867586,91.034961,515041.315703,-24.895701392852658,6009.915226,85253.916799,42.89818877959332,365706.471455,685571.88116,2025Q3,2025
242,600436,片仔癀,249642.599106,74437.847272,176809.020205,0.1078,3687.0915619999996,1460384.451845,16.633399071676095,36291.812507,942.3769779999999,277990.528131,17.458437439130396,46856.964461,97096.145982,19.03543466104396,820540.0842340001,1182393.923714,2022FY,2022
245,600436,片仔癀,297013.75262,71184.563711,270871.387122,,8235.467465,1506805.813698,3.1787083048133553,30347.754386,826.405183,243654.299502,-13.652746275015087,12072.036665000001,90402.578142,16.17025215107341,897508.216039,1263151.5141959998,2023Q1,2023
246,600436,片仔癀,281585.638467,69955.28449800001,166800.085291,0.0,4616.1600100000005,1590714.8751879998,8.924391325746091,35013.316186000004,303.061952,323911.237936,18.341328965302825,12456.023553,89271.904698,20.362620793227844,899209.138313,1266803.6372520002,2023H1,2023
249,600436,片仔癀,263328.004166,69706.55713300001,278214.74949200003,,8679.87195,1609550.221416,10.21414391138916,36181.98538,1559.702182,253626.59358699998,-9.863661313754335,8514.800229999999,81386.776153,15.757606703559226,985590.2744440001,1355923.6278290001,2023Q3,2023
250,600436,片仔癀,115874.621324,91174.90545800001,242887.98539000002,0.0,11123.190737,1708041.3435809999,16.958335281036344,50585.748632,358.347355,315991.591054,14.85658433696253,23709.618506,98993.220892,18.500230819442976,999577.169776,1392049.7525270001,2023FY,2023
253,600436,片仔癀,237464.38701799998,88908.443794,387980.421275,0.0,16432.01842,1829435.674503,7.107224387642187,57009.05424500001,1196.436518,338831.263324,7.459554331303894,8126.910556,108014.46044400001,18.521081011282334,1097027.885161,1490604.411179,2024Q1,2024
254,600436,片仔癀,892122.723111,80956.55564600001,334623.807571,0.0,11521.165647,1704704.333526,-0.19537056685078494,47089.187142,956.320946,280220.155854,-12.347640900472323,8679.073681,102107.83659400001,16.438050302505793,1031761.541193,1424484.177672,2024H1,2024
257,600436,片仔癀,326983.493371,79143.459778,456641.17255600006,0.0,23811.026105,1798749.0323169997,5.310626061651784,41304.930469,286.183037,338598.928439,7.401332671197903,6582.986668,98319.174045,18.824134015118542,1058894.572231,1460150.103878,2024Q3,2024
258,600436,片仔癀,148798.816371,77966.338767,384808.496439,0.0,19596.790165000002,1753966.16575,2.6887418352951697,43552.173525,566.622415,270092.466775,-17.664764528513246,27081.137318,89279.07622799999,15.398955353252658,1060646.6292120002,1483873.698975,2024FY,2024
261,600436,片仔癀,139417.110608,85286.428414,494563.88134399994,,29931.294873000003,1848458.6937840001,5.38736321596004,53848.982299,1256.668242,264215.865225,-2.100517679209501,5649.043003,83847.966592,14.293847415336113,1160624.9987549998,1584242.828559,2025Q1,2025
262,600436,片仔癀,177019.711536,97729.815648,461322.83562299993,0.0,25891.615150999998,1870879.2009,6.6656379942202495,48460.883235,645.220604,351194.03914899996,34.923877544126015,16635.754346,83209.660851,18.77160422650781,1095073.827986,1519685.161751,2025H1,2025
265,600436,片仔癀,134702.617459,96734.987494,616018.511233,0.0,38629.759457,1747874.595595,-0.3473026033198924,51613.930073,843.016758,243808.13310300003,-9.801367700901032,18287.972958000002,83193.903473,13.948834413947441,1079313.2553299998,1504066.462492,2025Q3,2025
266,600479,千金药业,123994.91944900001,25544.587352000002,59899.437018,49174.374429,577.690125,462197.56807700003,13.835009053829477,31820.642096,0.0,180569.095918,38.161445978635825,13121.190191,5813.111009,39.067513199878626,97082.443266,281628.472159,2022FY,2022
268,600479,千金药业,139710.50066700001,40246.800920999995,62020.279396000005,15027.928767,1125.035809,453228.749946,-1.9404728086985241,37908.096003,0.0,165545.969184,-8.289582716903134,8841.281387,5153.974429999999,36.525919682660025,101473.11213,287682.780762,2023Q1,2023
270,600479,千金药业,135438.479403,40538.531048000004,10675.484233,5032.465278,964.732044,435935.319178,-5.682039610953748,35562.245917,0.0,157454.99966300002,-12.84896816856294,8268.716455,4549.079749,36.11889028856329,93743.603311,278480.319515,2023H1,2023
272,600479,千金药业,168554.913482,37785.713982,56196.952808,0.0,630.208843,449033.938459,-2.848052548776502,34569.579977,0.0,160660.403987,-10.860950021717485,8327.560147,4860.614568999999,35.779122740333676,101778.514676,288373.53447199997,2023Q3,2023
274,600479,千金药业,199790.00276600002,25040.042251,53413.658286,49174.374429,611.510329,467688.246657,0.911716818588123,29434.215142,0.0,165012.7894,-9.156926321529808,12361.054881999999,5668.647043999999,35.282646202785486,114245.74192100001,302675.45725700003,2023FY,2023
276,600479,千金药业,180031.593991,38421.710749,55068.68326699999,0.0,996.199043,473717.741573,1.2892124099971225,36997.656755,0.0,166203.95606300002,0.6686470185137523,8293.09388,4194.568375,35.085018245487845,118865.54670699999,307513.78551,2024Q1,2024
278,600479,千金药业,171127.803008,39871.842123,54784.398737999996,0.0,1088.2256109999998,449441.417532,-3.901494051951687,36582.474558999995,0.0,149534.96728699998,-9.726740717857501,6628.816202,4597.270513,33.27129219824365,111643.627558,299906.45024499996,2024H1,2024
280,600479,千金药业,173045.654076,36592.562558,49497.594637,358.152003,1054.8895630000002,445391.24638699996,-4.767492112401216,31053.963099,0.0,139062.603295,-15.912834475577341,7354.333919,1575.1929380000001,31.222572159437696,116678.979154,306328.643092,2024Q3,2024
282,600479,千金药业,134447.81701300002,25482.441757,48594.35769,476.330105,1335.1732279999999,455629.807773,-2.578307017589774,27917.406508,0.0,141715.151988,-13.556508752813572,9527.409142,1189.534772,31.103134511911502,122946.984751,313914.655785,2024FY,2024
284,600479,千金药业,92921.77143,38595.866978,47418.067937,478.741902,1027.916593,466128.89304799994,2.3043016712003017,28711.463123,0.0,144782.336847,2.42653160683466,7902.426168999999,623.349249,31.0605798109346,128262.516404,321346.556201,2025Q1,2025
286,600479,千金药业,85700.256236,34161.501692000005,9072.399617000001,177.484714,726.903263,476220.275399,4.519122163372245,27306.668525999998,0.0,160175.865231,13.80078556090358,8634.069803,1149.718558,33.63482688694786,121364.06278299999,316044.410168,2025H1,2025
288,600479,千金药业,56499.734062,37266.546441000006,41943.897482,208.462539,2394.484264,490091.943958,7.563626346889368,29386.442057999997,0.0,165651.844316,15.546947961007346,7945.0294349999995,1018.814677,33.80015655392941,127327.06591300001,324440.099642,2025Q3,2025
290,600518,康美药业,150739.72112200002,196495.531956,275069.281349,11.731011,21550.224363999998,1511175.9138190001,-5.870716924000865,253304.999863,5628.3940920000005,812921.02769,10.005705512752897,15812.412188999999,2561.8964109999997,53.79393757247026,-2600473.201355,698254.886129,2022FY,2022
293,600518,康美药业,129132.555272,191710.523041,264797.210043,11.731011,21655.280178999998,1480080.5858959998,-2.057690811416992,221653.86791799997,6330.65305,787047.3670430001,-5.221936876684319,19571.518819999998,2600.9225,53.175980723140384,-2605381.6537389997,693033.218853,2023Q1,2023
294,600518,康美药业,127820.20558800001,179043.564917,271195.971037,9.986384,21000.856691999998,1458734.9688799998,-3.4702078334793636,207838.88284200002,6584.561922,772925.992167,-7.685853543381467,19886.226883000003,1171.622276,52.986046722417555,-2612926.612692,685808.976713,2023H1,2023
297,600518,康美药业,118601.656847,184091.196754,281377.396402,9.146195,21327.25447,1456485.083572,-3.619090917667355,216904.368557,6646.932022,773079.435828,-5.365621974405354,19523.37324,3304.6621760000003,53.07843139265377,-2615141.707993,683405.647744,2023Q3,2023
298,600518,康美药业,105660.668763,202913.85662,264374.92723200005,8.280307,21056.438382,1428037.8964870002,-5.855527734837195,220506.14261799998,5865.2718270000005,719992.754493,-13.994097970529085,15988.928431999999,2613.658509,50.418322669461055,-2590093.463821,708045.141994,2023FY,2023
300,600518,康美药业,74468.26349,214440.52110399998,280583.49495799997,7.754448,17316.748003,1420520.683953,-0.5264014738329178,231800.95690100003,4055.162729,711593.499192,-1.0756082415116364,14382.250981000001,2995.758833,50.0938498981789,-2589346.332976,708927.184761,2024Q1,2024
302,600518,康美药业,79496.878899,217446.205885,288665.228686,7.276033999999999,17264.137006,1425700.443266,-0.16368285650895145,243338.40233699998,4529.37188,715736.336052,0.4719303424942222,15190.996274000001,2341.0292010000003,50.20243484054677,-2588517.431237,709964.1072140001,2024H1,2024
304,600518,康美药业,77350.89156799999,225535.534547,288587.96273699997,8.240768,17277.326861,1419360.6641809999,-0.6076331956838446,250531.903773,3995.726878,711780.6306350001,4.925130637078769,17284.091538999997,1220.236442,50.147974971936534,-2589591.910061,707580.033546,2024Q3,2024
306,600518,康美药业,97784.160298,233196.54259,251041.024696,8.096453,17532.432481,1379769.031526,-3.380082915148293,247163.50496999998,5131.735049,658893.989604,-3.3854682434982424,11881.686615,1582.7647789999999,47.75393377797985,-2589236.097548,720875.041922,2024FY,2024
308,600518,康美药业,89414.234878,241542.27720399998,251235.54843000002,7.97685,17625.566723,1371383.967895,-0.607715018920686,242986.757295,4800.982569,649611.108438,-1.2812307349074241,14022.290766999999,3300.19033,47.369017258902176,-2588385.519268,721772.8594569999,2025Q1,2025
310,600518,康美药业,90262.597408,255690.09435,244043.26947800003,8.004527000000001,17186.595683,1364473.887061,-1.1085293346585512,243212.48810999998,5302.346264,641775.923417,-2.3770376123542216,13611.420406000001,2009.5785030000002,47.03467977678555,-2587545.9585619997,722697.963644,2025H1,2025
312,600518,康美药业,118062.687564,247360.57055700003,245270.36558699998,9.140264,17068.175053,1368293.450797,-0.8317030217954848,253384.0767,6021.754957,645825.134159,-1.3940092837556968,14686.664677,1483.985844,47.19931486793432,-2587927.8666169997,722468.316638,2025Q3,2025
314,600535,天士力,310984.747673,89149.87383099999,151587.150153,97943.4,10296.337282999999,1643026.560564,-0.6728075060125079,57536.103693,6407.431621,376049.643654,13.667632942907346,9056.802618000002,18447.759469,22.887618050733998,794719.077038,1266976.9169100001,2022FY,2022
316,600535,天士力,326419.862341,76499.232871,165005.28198499998,119374.260846,17097.09948,1776765.157868,8.046530458168286,64618.98202,7249.058492,494731.18249399995,32.956442069794775,7640.387875,93496.757746,27.844489200117167,821326.9030619999,1282033.975374,2023Q1,2023
318,600535,天士力,375204.717664,72386.361171,167887.636274,20000.0,18303.052249,1719590.1189869998,4.356163031788909,56584.313040999994,6375.7,466966.25807200006,22.237855048179263,7803.1249609999995,94189.24136,27.155672326559255,807082.747208,1252623.8609149999,2023H1,2023
321,600535,天士力,431949.94248699996,97971.317125,172640.84371,6312.6880439999995,16536.896306,1767543.8339119998,7.2663133271634885,49348.494711,6375.7,495388.490024,40.055982239863184,7862.677823,121505.476246,28.02694227546177,839615.324284,1272155.343888,2023Q3,2023
322,600535,天士力,445060.067646,68800.322363,174768.539527,30070.821867000002,15387.228211000001,1671428.509386,1.4406287078605116,44382.008518,6636.296346,402427.603089,10.35486479169422,8901.533134000001,72305.11443,24.076866035797842,829175.1026359999,1269000.906297,2023FY,2023
324,600535,天士力,436025.80778599996,83612.873903,179401.95431600002,49860.633855,17471.216617,1751700.989752,4.802627208715502,54056.628466999995,6401.8849,453956.09332,20.39301932642613,9348.703608,66336.66918200001,25.91515880711294,858696.221012,1297744.896432,2024Q1,2024
326,600535,天士力,445956.768575,30796.629766000002,181556.018171,129307.060469,19743.943199,1760426.3789549998,5.324659060751169,49797.018786,6633.210067,476127.521797,39.4244547870177,10057.960526,82342.044006,27.046147881494043,846105.596505,1284298.8571579999,2024H1,2024
328,600535,天士力,363566.42785100004,104069.729455,170828.521912,133211.740959,22014.34891,1683474.520385,0.7207015395127513,47169.924932999995,6633.210067,381722.00575300003,41.83529583642447,8617.223586,99328.773604,22.674652994789763,864094.876103,1301752.514632,2024Q3,2024
